#{"t_start": 1702587931.5882936, "env_id": "None"}
r,l,t
-7.0,1,798.395456
-7.0,4,798.409517
-7.0,1,798.414527
10.0,3,798.429574
-7.0,4,798.450208
-7.0,1,798.454209
-7.0,1,798.458261
-7.0,1,798.472314
10.0,3,798.482426
-7.0,1,798.492482
-10.0,3,798.503507
-7.0,4,798.530659
10.0,4,798.549552
-7.0,1,798.557563
-7.0,1,798.563272
-7.0,4,798.586396
-7.0,1,798.589448
-10.0,3,798.606677
-7.0,5,798.62658
10.0,3,798.650271
-7.0,5,798.674347
-7.0,4,798.697448
10.0,3,798.714529
-7.0,5,798.74002
-7.0,1,798.746154
10.0,4,798.764266
-7.0,4,798.781389
-7.0,1,798.794409
-7.0,5,798.816499
-7.0,1,798.819245
-7.0,1,798.822241
-7.0,1,798.834415
-7.0,5,798.853919
-7.0,1,798.858442
-7.0,1,798.863961
-7.0,1,798.87907
-7.0,5,798.901164
-7.0,1,798.905162
-7.0,5,798.92728
10.0,4,798.946541
-7.0,1,798.958502
-7.0,4,798.981624
-7.0,1,798.984623
-7.0,4,799.005174
-7.0,4,799.020436
-7.0,1,799.023438
-7.0,5,799.046077
-7.0,4,799.068313
-7.0,1,799.081398
-7.0,1,799.085398
-7.0,5,799.110528
-7.0,4,799.135772
-7.0,4,799.152331
-7.0,1,799.155332
10.0,3,799.172147
-7.0,1,799.18222
-7.0,1,799.194261
-7.0,1,799.198282
-7.0,1,799.19949
-7.0,5,799.219568
-7.0,1,799.231645
-7.0,1,799.235167
10.0,4,799.253269
-7.0,5,799.282473
-7.0,4,799.300537
-7.0,5,799.322639
-7.0,1,799.335729
-7.0,1,799.353428
-7.0,5,799.441669
-7.0,4,799.520363
-7.0,1,799.538248
-7.0,5,799.659669
-7.0,4,799.732615
-7.0,4,799.808247
-7.0,1,799.821575
-7.0,4,799.912237
-7.0,1,799.925337
-7.0,4,800.004539
-7.0,1,800.018753
-7.0,1,800.064769
-7.0,5,800.14348
-7.0,1,800.153619
-7.0,1,800.167735
-7.0,3,800.235644
-7.0,1,800.253408
-7.0,1,800.290299
-7.0,1,800.30631
10.0,3,800.350346
-7.0,3,800.358445
-7.0,4,800.381601
-7.0,1,800.39164
-7.0,1,800.401167
-7.0,1,800.405165
-10.0,4,800.426298
-7.0,1,800.431422
-7.0,4,800.452518
-7.0,1,800.463922
-7.0,1,800.467922
-7.0,5,800.491567
10.0,3,800.513416
-7.0,1,800.516413
-7.0,4,800.537585
-7.0,4,800.556395
-7.0,4,800.576697
-7.0,1,800.580206
-7.0,1,800.586202
-7.0,5,800.604288
-7.0,4,800.619615
-7.0,5,800.634452
-7.0,1,800.639812
-7.0,1,800.649528
-7.0,1,800.655538
-7.0,4,800.674605
10.0,4,800.694174
-7.0,4,800.710258
-7.0,1,800.718285
-7.0,5,800.734344
-7.0,4,800.753428
-7.0,1,800.764477
-7.0,4,800.784568
-7.0,4,800.797592
-7.0,5,800.816185
-7.0,1,800.819224
-7.0,2,800.833282
-7.0,1,800.836819
-7.0,1,800.839844
-7.0,4,800.854667
-10.0,4,800.870232
-7.0,5,800.885276
-7.0,1,800.896317
-7.0,4,800.910483
-7.0,4,800.933343
-7.0,1,800.936864
-10.0,4,800.956439
-7.0,1,800.961476
-7.0,1,800.966477
-7.0,1,800.976524
-7.0,5,800.992586
-7.0,1,800.997584
-7.0,4,801.013971
-7.0,1,801.018491
-7.0,4,801.032035
-7.0,4,801.046884
-7.0,5,801.072472
-7.0,1,801.075475
-7.0,5,801.09354
-7.0,5,801.113609
-7.0,1,801.129225
-7.0,1,801.133233
-7.0,5,801.153335
-7.0,5,801.172443
-7.0,5,801.20026
-7.0,1,801.20426
-7.0,4,801.224394
-7.0,4,801.240237
-7.0,1,801.246233
-7.0,4,801.258293
-7.0,5,801.275551
-7.0,4,801.289384
-7.0,3,801.30142
-7.0,1,801.305419
-7.0,1,801.312449
-7.0,1,801.315447
-7.0,1,801.321493
-7.0,4,801.337025
-7.0,4,801.349885
-7.0,1,801.353877
-7.0,4,801.369283
-7.0,1,801.382368
-7.0,4,801.401449
-7.0,1,801.405448
-7.0,1,801.41149
-7.0,1,801.416492
-7.0,4,801.434564
-7.0,1,801.443847
-7.0,4,801.463927
-7.0,4,801.477468
-7.0,4,801.500679
-7.0,5,801.518229
-7.0,1,801.526507
-7.0,1,801.530545
-7.0,1,801.54309
-7.0,5,801.566185
-7.0,1,801.573236
-7.0,1,801.57827
-7.0,4,801.601375
-7.0,1,801.614429
-10.0,4,801.634495
-7.0,1,801.635494
-7.0,1,801.64004
-7.0,4,801.662157
-7.0,1,801.66919
-7.0,1,801.682268
-7.0,1,801.68627
-7.0,1,801.689564
-10.0,3,801.711426
-7.0,1,801.715423
-7.0,4,801.731491
-7.0,1,801.736492
-7.0,5,801.76915
-7.0,1,801.77416
-7.0,1,801.779211
-7.0,3,801.788536
-7.0,1,801.796552
10.0,4,801.810655
-7.0,1,801.814659
-7.0,5,801.840061
-7.0,1,801.847574
-7.0,1,801.85213
-7.0,1,801.856112
-7.0,4,801.878282
-7.0,1,801.893343
-7.0,1,801.897848
-7.0,1,801.901379
-10.0,4,801.924485
-7.0,1,801.93152
-7.0,5,801.955803
-7.0,5,801.97374
-7.0,4,801.995825
-7.0,1,802.002858
-7.0,1,802.005856
-7.0,4,802.025959
-7.0,1,802.035
-7.0,4,802.053567
-7.0,1,802.058076
-7.0,5,802.075137
-7.0,1,802.078185
-7.0,1,802.093583
10.0,4,802.113194
-7.0,4,802.133615
-7.0,1,802.136618
-7.0,4,802.15382
-7.0,1,802.155807
-7.0,1,802.161873
-7.0,5,802.193221
-7.0,1,802.201252
-7.0,1,802.20525
-7.0,1,802.210308
-7.0,1,802.220356
-7.0,1,802.227352
10.0,4,802.244941
-7.0,1,802.249979
-7.0,5,802.277595
-7.0,1,802.296185
-7.0,4,802.319331
-7.0,1,802.322341
-7.0,1,802.329367
10.0,4,802.351988
-7.0,4,802.369785
-7.0,5,802.387413
-7.0,1,802.400474
-7.0,4,802.425255
-7.0,1,802.430283
-7.0,4,802.453941
-7.0,5,802.479079
-7.0,1,802.488141
-7.0,1,802.501533
-7.0,5,802.521629
-7.0,1,802.527631
-7.0,1,802.533157
-7.0,1,802.545228
-7.0,4,802.565224
-7.0,4,802.584339
-7.0,4,802.603373
-7.0,4,802.621284
-7.0,5,802.645916
-7.0,3,802.661014
-7.0,1,802.669053
-7.0,1,802.674063
10.0,3,802.688283
-7.0,1,802.692802
-7.0,1,802.698314
-7.0,4,802.717397
-7.0,4,802.735648
-7.0,1,802.745356
-7.0,1,802.75338
-7.0,1,802.760663
-7.0,1,802.764665
-7.0,1,802.77925
-10.0,3,802.790273
-7.0,4,802.813461
-7.0,1,802.826523
-7.0,5,802.844847
-7.0,1,802.851603
-7.0,1,802.853601
-7.0,1,802.862164
-7.0,1,802.866161
-7.0,5,802.893331
-7.0,1,802.89784
-7.0,3,802.914441
-7.0,5,802.935517
-7.0,1,802.950114
-7.0,5,802.973246
-7.0,1,802.977242
-7.0,1,802.980276
-7.0,5,803.011228
-7.0,1,803.013232
-7.0,1,803.016228
-7.0,4,803.027263
-7.0,1,803.032605
-7.0,1,803.044168
-7.0,5,803.063272
-7.0,1,803.066271
-7.0,1,803.071581
-7.0,1,803.083434
-7.0,1,803.085434
0.0,5,803.103528
-7.0,1,803.111644
-7.0,1,803.126668
-7.0,1,803.1322
-7.0,1,803.1362
-7.0,1,803.145259
-7.0,4,803.166354
-7.0,1,803.179421
-7.0,5,803.20253
-7.0,4,803.2226
-7.0,5,803.239469
-7.0,1,803.245201
-7.0,5,803.270457
-7.0,5,803.293819
-7.0,1,803.297327
-7.0,1,803.301371
-7.0,5,803.330164
-7.0,5,803.355237
-7.0,1,803.36131
-7.0,1,803.365309
-7.0,1,803.380426
-7.0,5,803.402481
-7.0,1,803.406482
-7.0,5,803.426371
-7.0,5,803.447772
-7.0,5,803.473443
-7.0,1,803.478456
-7.0,4,803.503571
-7.0,1,803.509639
-10.0,4,803.535245
-7.0,1,803.547794
-7.0,1,803.552322
-7.0,1,803.555321
-7.0,1,803.563392
-7.0,1,803.574423
-10.0,4,803.59452
-10.0,4,803.613399
-7.0,1,803.62042
-7.0,1,803.624428
-7.0,5,803.644487
-7.0,5,803.673629
-7.0,5,803.702263
-7.0,1,803.706263
-7.0,4,803.725369
-7.0,5,803.748502
-7.0,5,803.787558
0.0,5,803.810288
-7.0,5,803.830348
-7.0,4,803.847376
-7.0,5,803.870289
-7.0,1,803.880332
-7.0,4,803.894394
-7.0,5,803.911577
-7.0,5,803.933875
-7.0,5,803.94996
-7.0,1,803.960669
-7.0,4,803.976195
-10.0,4,803.992271
-7.0,4,804.007293
-7.0,5,804.030264
-7.0,1,804.034264
-7.0,5,804.062423
-7.0,1,804.07245
-7.0,1,804.07796
-7.0,1,804.080724
-7.0,4,804.099684
-7.0,1,804.102297
-7.0,5,804.130355
-7.0,1,804.133353
-7.0,1,804.138419
-7.0,1,804.142433
-7.0,1,804.154462
-7.0,1,804.160536
-7.0,1,804.16554
-7.0,1,804.168413
-7.0,1,804.179153
-7.0,1,804.182152
-7.0,4,804.202264
-7.0,1,804.206263
-7.0,5,804.226372
-7.0,5,804.253565
-7.0,1,804.262625
10.0,4,804.278181
-7.0,4,804.295232
-7.0,1,804.29828
-7.0,1,804.303296
-7.0,5,804.326565
-7.0,1,804.328577
-7.0,4,804.346518
-7.0,1,804.351551
10.0,4,804.410605
-7.0,1,804.425699
-7.0,5,804.574486
-7.0,4,804.660508
-7.0,4,804.73079
-7.0,1,804.744373
-7.0,1,804.758606
-7.0,1,804.776685
10.0,3,804.829314
-7.0,1,804.842481
-10.0,4,804.915291
-7.0,1,804.959408
-7.0,5,805.035631
10.0,3,805.079748
10.0,4,805.130291
-7.0,4,805.206452
-10.0,4,805.273198
-7.0,1,805.286312
-7.0,1,805.301575
-10.0,4,805.361314
-7.0,5,805.376348
-7.0,5,805.400259
-7.0,5,805.414302
-7.0,1,805.421357
-7.0,3,805.433682
-7.0,5,805.451524
-7.0,5,805.471603
-7.0,4,805.494673
-7.0,1,805.505225
-7.0,4,805.52268
-7.0,1,805.52668
-10.0,4,805.548257
-7.0,1,805.552274
-7.0,1,805.555279
0.0,5,805.576348
-7.0,5,805.595407
-7.0,5,805.610476
-7.0,1,805.613475
-7.0,4,805.624493
-7.0,1,805.636384
-7.0,5,805.658492
-7.0,1,805.662512
-7.0,5,805.684586
-7.0,1,805.699655
-7.0,1,805.703664
-7.0,5,805.723302
-7.0,5,805.741943
-7.0,4,805.76554
-7.0,5,805.790664
-7.0,1,805.793667
-7.0,1,805.796661
-10.0,3,805.818507
-7.0,4,805.835187
-7.0,5,805.854297
-7.0,5,805.872603
-7.0,4,805.894178
-7.0,1,805.902209
-7.0,5,805.924314
-7.0,5,805.944954
-7.0,1,805.952988
-7.0,5,805.984146
-7.0,5,806.009354
-7.0,1,806.013367
-7.0,1,806.019395
-7.0,4,806.037453
-10.0,4,806.060876
10.0,4,806.076395
-7.0,1,806.087608
-7.0,4,806.103518
-10.0,4,806.121535
-7.0,5,806.139611
-7.0,1,806.14815
-7.0,1,806.150399
-7.0,4,806.170186
-7.0,5,806.20437
-7.0,1,806.212444
-10.0,4,806.233028
-7.0,4,806.252628
-7.0,1,806.258147
-7.0,1,806.263709
-7.0,4,806.278264
-7.0,5,806.304635
-7.0,5,806.328274
-7.0,5,806.348336
-7.0,4,806.36443
-7.0,4,806.382226
-7.0,1,806.385222
-7.0,5,806.422445
-7.0,4,806.445064
-7.0,5,806.466207
-7.0,1,806.469489
-7.0,1,806.478658
-7.0,5,806.509172
-7.0,1,806.513182
-7.0,1,806.51518
-7.0,1,806.520216
-7.0,4,806.544897
-7.0,1,806.553421
-7.0,5,806.576559
-7.0,5,806.602234
-7.0,1,806.607779
-10.0,4,806.630434
-7.0,5,806.660306
-7.0,1,806.667807
-7.0,5,806.689394
-7.0,1,806.695406
-7.0,5,806.719517
-7.0,5,806.742137
-7.0,1,806.745137
-7.0,1,806.749181
-7.0,4,806.768305
-10.0,4,806.788357
-7.0,5,806.819844
-7.0,5,806.841219
-7.0,1,806.846232
-7.0,5,806.871396
-7.0,4,806.89547
-7.0,1,806.905517
-7.0,5,806.927227
-7.0,5,806.954219
-7.0,2,806.966321
-7.0,4,806.981352
-7.0,1,806.985354
-7.0,1,806.991469
-7.0,5,807.01316
-7.0,1,807.021198
-7.0,2,807.025205
-7.0,1,807.031546
-7.0,1,807.041126
-7.0,1,807.045135
-7.0,4,807.063258
-7.0,5,807.085358
-7.0,1,807.086354
-7.0,1,807.096378
-7.0,1,807.099272
-7.0,5,807.126407
-7.0,1,807.131475
-7.0,1,807.144061
-7.0,1,807.148565
10.0,4,807.170197
-7.0,5,807.192267
-7.0,5,807.215922
-7.0,5,807.241082
0.0,5,807.263211
-7.0,1,807.266212
-7.0,4,807.284276
-7.0,1,807.288288
-7.0,1,807.300471
-7.0,1,807.303472
-7.0,5,807.321957
-7.0,1,807.325961
-7.0,4,807.350617
-7.0,5,807.382299
-7.0,1,807.386299
-7.0,1,807.391353
-7.0,5,807.418438
-7.0,4,807.434521
-7.0,1,807.446107
-7.0,1,807.450144
-10.0,4,807.471264
-7.0,1,807.476262
-7.0,1,807.480298
-7.0,5,807.512672
-7.0,5,807.533533
0.0,5,807.558221
-7.0,1,807.563257
-7.0,1,807.575293
-7.0,5,807.604389
-10.0,4,807.628516
-10.0,3,807.65412
-7.0,5,807.677306
-10.0,4,807.695196
-7.0,5,807.719683
-7.0,2,807.731407
-7.0,1,807.735407
-7.0,5,807.762324
-7.0,4,807.780383
-7.0,1,807.782386
-7.0,5,807.806459
-7.0,5,807.831599
-7.0,1,807.834596
-7.0,1,807.838614
-7.0,1,807.848207
-7.0,5,807.87033
-7.0,1,807.876329
-10.0,4,807.889382
-7.0,5,807.913503
-7.0,4,807.938596
-7.0,4,807.959824
-7.0,1,807.970484
-7.0,1,807.975486
-7.0,1,807.982673
-7.0,5,808.002253
-7.0,5,808.029848
-7.0,1,808.032469
-7.0,5,808.053939
0.0,5,808.075671
-7.0,4,808.089228
-7.0,5,808.12125
-7.0,4,808.145294
-7.0,1,808.149341
-7.0,1,808.15335
-7.0,1,808.159413
-7.0,5,808.186484
-7.0,5,808.204564
-7.0,1,808.21062
-7.0,5,808.230178
-7.0,1,808.243825
-7.0,1,808.245828
-7.0,1,808.249689
-7.0,5,808.266237
-7.0,4,808.285315
-10.0,3,808.300384
-7.0,4,808.319561
0.0,5,808.346039
-7.0,1,808.36218
-7.0,1,808.366182
-7.0,5,808.387281
-7.0,5,808.404838
-7.0,5,808.443572
-10.0,4,808.461319
-7.0,1,808.464319
-7.0,1,808.467318
-7.0,1,808.476614
-7.0,1,808.488238
-7.0,1,808.493203
-7.0,1,808.496207
-10.0,4,808.51633
-7.0,1,808.519348
-7.0,1,808.531385
-7.0,4,808.548196
-7.0,1,808.554212
-7.0,1,808.55971
-7.0,1,808.563302
-7.0,5,808.591405
-10.0,3,808.605455
-7.0,4,808.626597
0.0,5,808.655228
-7.0,1,808.659336
-7.0,1,808.665347
-7.0,5,808.691432
-7.0,5,808.714513
-7.0,1,808.719541
-7.0,5,808.742137
-7.0,1,808.745138
-7.0,4,808.759536
-7.0,5,808.783911
-7.0,1,808.793953
-7.0,5,808.814075
-7.0,5,808.834008
-7.0,4,808.85764
-10.0,4,808.885309
-7.0,1,808.896353
-7.0,5,808.919596
-7.0,1,808.924593
-7.0,5,808.950487
-7.0,1,808.961801
-7.0,5,808.982881
-7.0,1,808.984881
-7.0,5,809.008522
-7.0,1,809.015843
-7.0,1,809.020887
-7.0,1,809.025888
-7.0,1,809.031441
-7.0,5,809.055843
-7.0,1,809.060917
-7.0,1,809.064918
-7.0,1,809.071962
-10.0,3,809.092036
-7.0,1,809.096033
-7.0,1,809.1076
-10.0,4,809.131235
-7.0,4,809.148477
-7.0,4,809.165104
-10.0,4,809.185209
-7.0,5,809.209805
-10.0,3,809.220384
-7.0,1,809.226386
-7.0,1,809.229664
-7.0,5,809.252239
-7.0,5,809.27967
-7.0,1,809.282678
-10.0,3,809.301282
-7.0,1,809.311328
-10.0,4,809.332395
-7.0,1,809.336397
-7.0,5,809.355891
-7.0,1,809.369655
-7.0,1,809.376675
0.0,5,809.463642
-10.0,4,809.546085
-10.0,4,809.635718
-7.0,1,809.653405
-7.0,5,809.755119
-7.0,4,809.816495
0.0,5,809.901581
0.0,5,809.980564
-7.0,1,809.997828
-7.0,5,810.109297
-7.0,1,810.132628
-7.0,1,810.149425
-7.0,4,810.222036
-7.0,1,810.23623
0.0,5,810.363595
-7.0,5,810.399407
-7.0,1,810.404418
-7.0,5,810.429584
-7.0,1,810.445179
-7.0,1,810.448205
-7.0,1,810.452222
-10.0,3,810.472414
-7.0,1,810.478431
-7.0,1,810.482442
-7.0,1,810.494518
-7.0,1,810.49853
-7.0,1,810.505556
-7.0,1,810.510601
-7.0,1,810.521625
-7.0,1,810.527625
-7.0,1,810.532659
0.0,5,810.554238
-7.0,1,810.565852
-7.0,5,810.586408
-7.0,1,810.595465
-7.0,1,810.599816
-7.0,5,810.632637
-7.0,5,810.659361
-7.0,1,810.666372
-7.0,1,810.670429
-7.0,5,810.702562
-7.0,3,810.712616
-7.0,1,810.72366
0.0,5,810.745352
-7.0,5,810.762482
-7.0,1,810.766484
-7.0,1,810.776518
-7.0,1,810.778539
-7.0,1,810.78255
-10.0,4,810.798588
-10.0,4,810.819165
-7.0,1,810.822163
-7.0,1,810.832274
-7.0,1,810.836272
-7.0,1,810.842324
-7.0,1,810.846838
0.0,5,810.874467
-7.0,1,810.878483
-7.0,1,810.884502
-10.0,4,810.903573
0.0,5,810.923623
-7.0,1,810.934664
-7.0,1,810.943693
-10.0,3,810.956218
0.0,5,810.975339
-7.0,4,810.988417
-7.0,1,810.992434
-10.0,4,811.009207
-10.0,4,811.025568
-7.0,5,811.040845
-7.0,1,811.052403
-7.0,5,811.069813
-7.0,5,811.08751
-7.0,1,811.088662
0.0,5,811.108234
-7.0,1,811.110242
0.0,5,811.129324
-7.0,1,811.133329
-7.0,1,811.145901
-7.0,4,811.162978
-7.0,1,811.167488
-7.0,3,811.18406
-7.0,1,811.190147
-7.0,1,811.194155
-7.0,1,811.198174
-7.0,1,811.208221
-7.0,5,811.227993
-7.0,1,811.230508
0.0,5,811.252127
-7.0,1,811.261157
-7.0,1,811.268183
-7.0,1,811.272191
-10.0,4,811.286474
10.0,4,811.299555
-7.0,1,811.305564
-7.0,5,811.328141
-7.0,1,811.330147
-7.0,1,811.33315
-10.0,3,811.349252
-7.0,5,811.36631
-7.0,1,811.370672
0.0,5,811.399302
-7.0,3,811.411343
-10.0,3,811.42788
-7.0,5,811.447499
0.0,5,811.470707
-7.0,5,811.498328
-7.0,1,811.500345
-7.0,1,811.504347
-7.0,1,811.514405
0.0,5,811.536688
-7.0,5,811.552249
-7.0,1,811.556244
-7.0,5,811.577812
-7.0,1,811.585612
-7.0,1,811.591132
-10.0,4,811.610233
-7.0,1,811.614229
-7.0,1,811.628294
10.0,4,811.645881
-7.0,1,811.649916
0.0,5,811.669993
-7.0,1,811.678512
0.0,5,811.705099
-7.0,1,811.70813
-10.0,4,811.724165
-7.0,1,811.729209
-10.0,4,811.745828
0.0,5,811.766566
-7.0,1,811.777605
-7.0,1,811.785638
-7.0,1,811.789964
-7.0,1,811.79367
-7.0,1,811.804202
-7.0,1,811.810247
-7.0,5,811.829316
-7.0,4,811.845873
-7.0,1,811.84738
-7.0,1,811.859936
-7.0,1,811.863938
0.0,5,811.878998
-7.0,1,811.88286
-7.0,5,811.911494
-7.0,4,811.927521
-7.0,1,811.93264
-10.0,4,811.948179
0.0,5,811.973281
0.0,5,811.987318
0.0,5,812.005071
-7.0,1,812.009118
0.0,5,812.032922
0.0,5,812.045981
0.0,5,812.067566
-10.0,3,812.07544
0.0,5,812.100518
-7.0,4,812.119583
-7.0,5,812.140658
-7.0,1,812.143656
0.0,5,812.166673
-7.0,1,812.178219
0.0,5,812.19355
-7.0,1,812.196551
-7.0,3,812.209813
-7.0,1,812.213619
-7.0,1,812.215617
0.0,5,812.238473
0.0,5,812.253018
-7.0,1,812.257534
-7.0,1,812.261069
-7.0,1,812.272111
-10.0,4,812.294228
-7.0,1,812.298249
-7.0,1,812.302266
-7.0,1,812.306267
-7.0,4,812.325352
-7.0,5,812.345247
-7.0,1,812.347266
0.0,5,812.364841
0.0,5,812.387427
-7.0,1,812.394947
-7.0,1,812.398463
-7.0,5,812.417386
-7.0,5,812.43357
0.0,5,812.454771
-7.0,1,812.458292
0.0,5,812.47135
0.0,5,812.496506
-7.0,1,812.507654
-7.0,1,812.510713
-7.0,1,812.513711
-7.0,5,812.538412
-7.0,3,812.552972
-7.0,1,812.557486
-10.0,4,812.57605
0.0,5,812.606179
-7.0,1,812.610222
0.0,5,812.628276
-7.0,1,812.633295
0.0,5,812.666339
-7.0,1,812.669677
-7.0,1,812.673416
0.0,5,812.691516
-7.0,5,812.72036
-7.0,1,812.723359
-10.0,3,812.735249
-7.0,1,812.738265
-7.0,1,812.743509
-7.0,1,812.746028
-7.0,1,812.7546
-7.0,1,812.759622
-7.0,1,812.764635
-10.0,4,812.778182
0.0,5,812.799273
0.0,5,812.826342
-7.0,1,812.833377
-10.0,4,812.851958
-7.0,3,812.86601
-7.0,1,812.870052
-7.0,1,812.874051
-7.0,1,812.87756
-10.0,4,812.890562
0.0,5,812.913141
-7.0,4,812.928195
-7.0,1,812.930516
0.0,5,812.944253
-7.0,1,812.947778
-7.0,1,812.960591
-7.0,1,812.96459
0.0,5,812.980146
-7.0,1,812.983141
-7.0,1,812.995199
-7.0,5,813.014314
0.0,5,813.036394
-7.0,1,813.040449
-7.0,4,813.058805
-7.0,1,813.069851
-7.0,5,813.088406
-7.0,1,813.092555
-7.0,1,813.097559
-10.0,4,813.11264
0.0,5,813.133193
0.0,5,813.148776
-7.0,5,813.167628
-7.0,5,813.180177
-7.0,5,813.202281
-7.0,1,813.206284
-10.0,3,813.22236
-7.0,1,813.225342
-10.0,3,813.238462
-7.0,1,813.24147
-7.0,4,813.260054
-10.0,4,813.27916
-7.0,1,813.283169
0.0,5,813.303265
-7.0,1,813.317799
0.0,5,813.336408
0.0,5,813.355987
-7.0,1,813.3585
-7.0,1,813.369807
-7.0,1,813.373583
-7.0,1,813.37659
-7.0,1,813.37961
-7.0,1,813.388632
-7.0,1,813.391651
0.0,5,813.406156
0.0,5,813.426481
-7.0,1,813.435353
-7.0,1,813.438233
-10.0,4,813.454437
-7.0,1,813.458275
-7.0,1,813.46262
-7.0,1,813.473141
-10.0,4,813.49525
-7.0,1,813.500287
-7.0,1,813.506286
-7.0,1,813.509681
-7.0,1,813.520378
0.0,5,813.541474
-7.0,1,813.548536
-7.0,1,813.552057
-10.0,3,813.569133
0.0,5,813.590227
-7.0,4,813.611286
-7.0,1,813.622415
-7.0,3,813.631455
0.0,5,813.660094
0.0,5,813.686224
-7.0,1,813.691536
-7.0,1,813.695538
0.0,5,813.722662
-10.0,3,813.736174
-7.0,1,813.748266
0.0,5,813.769341
-7.0,1,813.773348
-7.0,1,813.778474
0.0,5,813.799473
-7.0,1,813.803473
-7.0,1,813.806473
0.0,5,813.827538
-7.0,1,813.838588
-7.0,1,813.841612
-7.0,1,813.844604
-10.0,4,813.868325
-7.0,1,813.871336
0.0,5,813.892434
-7.0,1,813.896443
-7.0,1,813.901824
-7.0,1,813.905822
0.0,5,813.929448
0.0,5,813.943574
-7.0,1,813.950155
-10.0,4,813.970299
0.0,5,813.990362
-7.0,1,814.002399
-7.0,1,814.010435
-7.0,1,814.014437
-7.0,1,814.017946
0.0,5,814.038234
-7.0,1,814.04425
-7.0,4,814.060848
-7.0,1,814.064847
-7.0,1,814.068881
0.0,5,814.094407
-7.0,4,814.108429
0.0,5,814.126472
0.0,5,814.146375
-7.0,1,814.154418
-7.0,1,814.163449
-7.0,1,814.167449
-7.0,1,814.171484
-7.0,1,814.177995
-7.0,1,814.188374
0.0,5,814.206692
-7.0,1,814.2092
-7.0,1,814.2152
-7.0,1,814.226249
-7.0,1,814.229501
-7.0,1,814.233281
-7.0,1,814.23831
-7.0,1,814.247331
0.0,5,814.266168
-7.0,1,814.270214
0.0,5,814.291275
0.0,5,814.314366
-7.0,3,814.321382
0.0,5,814.340443
-7.0,1,814.34896
-7.0,1,814.350966
-7.0,1,814.354967
-7.0,5,814.38122
-7.0,5,814.438864
-10.0,4,814.503628
0.0,5,814.570097
-7.0,1,814.5792
0.0,5,814.675235
0.0,5,814.734395
0.0,5,814.789192
-7.0,1,814.803357
0.0,5,814.893329
-7.0,1,814.906451
-7.0,1,814.915507
-10.0,3,814.961526
0.0,5,815.031239
0.0,5,815.092357
-7.0,5,815.163598
-7.0,1,815.175686
-7.0,1,815.193118
0.0,5,815.267619
-7.0,1,815.304574
-7.0,1,815.318753
-7.0,1,815.339453
0.0,5,815.402583
-7.0,1,815.413623
0.0,5,815.433193
-7.0,1,815.439236
-7.0,1,815.442247
-10.0,4,815.458353
-7.0,1,815.469413
-10.0,3,815.479811
-7.0,1,815.490517
-7.0,1,815.494516
-7.0,1,815.498528
-7.0,3,815.510567
-7.0,1,815.511567
-7.0,1,815.514568
-7.0,1,815.524585
0.0,5,815.547657
-10.0,4,815.567754
-7.0,4,815.584346
-7.0,1,815.587852
-7.0,1,815.595395
-10.0,4,815.615506
0.0,5,815.634551
-7.0,1,815.638417
0.0,5,815.65648
-10.0,4,815.671534
-7.0,1,815.674536
0.0,5,815.70116
-7.0,1,815.710271
-7.0,1,815.713273
-10.0,4,815.731402
0.0,5,815.748491
-7.0,1,815.761535
0.0,5,815.779282
-7.0,3,815.789321
0.0,5,815.806395
-7.0,1,815.813443
-7.0,1,815.815447
0.0,5,815.833609
-10.0,4,815.848664
-7.0,1,815.854681
-7.0,1,815.857681
-10.0,4,815.872241
-7.0,1,815.875241
-7.0,1,815.884288
-7.0,1,815.891377
0.0,5,815.911234
-10.0,4,815.930344
-7.0,1,815.940503
-7.0,1,815.952538
0.0,5,815.977638
-7.0,3,815.992255
-7.0,1,815.999293
-7.0,1,816.004313
-7.0,1,816.009668
-7.0,2,816.018398
-7.0,5,816.043865
-7.0,1,816.045868
0.0,5,816.067669
-7.0,1,816.073184
-7.0,1,816.081557
-7.0,1,816.084555
-7.0,1,816.098161
0.0,5,816.122329
-10.0,4,816.145444
-7.0,1,816.148468
-7.0,1,816.154508
0.0,5,816.184616
-10.0,4,816.212247
0.0,5,816.235342
-7.0,1,816.241429
0.0,5,816.262405
0.0,5,816.297552
-7.0,1,816.301369
0.0,5,816.317483
-7.0,1,816.322517
0.0,5,816.35162
0.0,5,816.367666
-7.0,1,816.372185
0.0,5,816.391294
-10.0,4,816.416415
0.0,5,816.448602
-7.0,5,816.467673
-7.0,1,816.472205
0.0,5,816.501523
-7.0,1,816.515625
-7.0,5,816.534182
-7.0,1,816.536208
0.0,5,816.565394
-7.0,1,816.577431
-10.0,4,816.594562
-7.0,4,816.609383
-7.0,1,816.618397
-10.0,3,816.634434
-7.0,1,816.641495
-7.0,1,816.644493
-7.0,1,816.649519
-10.0,4,816.668583
-7.0,1,816.67861
-7.0,1,816.681625
-10.0,4,816.706254
-7.0,1,816.711601
-10.0,4,816.73267
-7.0,1,816.734671
-7.0,5,816.766299
-7.0,1,816.769321
-7.0,1,816.773341
-7.0,1,816.775347
-7.0,5,816.811526
-7.0,1,816.815526
-7.0,4,816.834589
-7.0,3,816.849901
-7.0,1,816.858435
-7.0,1,816.86148
-7.0,1,816.86548
-7.0,4,816.883584
-10.0,4,816.906164
-7.0,4,816.921253
-7.0,4,816.940402
0.0,5,816.972039
