#{"t_start": 1702587931.5902948, "env_id": "None"}
r,l,t
0.0,5,1532.390753
0.0,5,1532.40834
-10.0,4,1532.428836
0.0,5,1532.445806
0.0,5,1532.479224
-7.0,1,1532.482222
-10.0,4,1532.50159
-7.0,1,1532.5041
-7.0,1,1532.511617
-7.0,1,1532.521654
0.0,5,1532.545321
-7.0,1,1532.548325
-7.0,1,1532.554345
0.0,5,1532.580455
-7.0,1,1532.584472
0.0,5,1532.60436
0.0,5,1532.632234
-10.0,4,1532.650311
0.0,5,1532.682337
0.0,5,1532.705028
-7.0,1,1532.715072
-7.0,1,1532.719082
0.0,5,1532.750279
-7.0,1,1532.754292
-7.0,1,1532.761312
0.0,5,1532.780193
-7.0,1,1532.788812
0.0,5,1532.809985
-7.0,1,1532.818024
-7.0,1,1532.822023
0.0,5,1532.852651
0.0,5,1532.871465
0.0,5,1532.899036
0.0,5,1532.920734
10.0,4,1532.935572
0.0,5,1532.964175
-7.0,1,1532.972195
10.0,4,1532.988883
-7.0,1,1532.994941
0.0,5,1533.016188
0.0,5,1533.046669
10.0,4,1533.066234
-7.0,1,1533.070234
0.0,5,1533.091133
0.0,5,1533.116316
0.0,5,1533.145481
-7.0,1,1533.14848
-7.0,1,1533.152483
0.0,5,1533.180645
0.0,5,1533.213597
0.0,5,1533.232253
-7.0,1,1533.237296
-7.0,1,1533.246354
0.0,5,1533.273906
-7.0,1,1533.278664
-7.0,1,1533.280665
-7.0,1,1533.285186
-7.0,1,1533.29523
0.0,5,1533.31631
-7.0,1,1533.31831
-7.0,1,1533.326388
-7.0,1,1533.335965
-7.0,1,1533.338964
-7.0,1,1533.345705
0.0,5,1533.365249
-7.0,1,1533.372255
0.0,5,1533.39758
-7.0,1,1533.401579
0.0,5,1533.432164
0.0,5,1533.45962
0.0,5,1533.482006
0.0,5,1533.49835
0.0,5,1533.523289
-7.0,1,1533.533831
0.0,5,1533.548173
0.0,5,1533.566249
-7.0,1,1533.574517
-7.0,1,1533.584041
-7.0,1,1533.587314
-7.0,1,1533.590322
-10.0,3,1533.608559
-7.0,1,1533.612548
-7.0,1,1533.616605
-10.0,3,1533.632636
0.0,5,1533.656317
10.0,4,1533.667339
0.0,5,1533.693482
0.0,5,1533.711536
-7.0,1,1533.71843
-10.0,4,1533.735545
-7.0,1,1533.740557
0.0,5,1533.765561
0.0,5,1533.785676
0.0,5,1533.799231
-10.0,4,1533.816355
-7.0,1,1533.821352
-10.0,4,1533.839571
0.0,5,1533.864138
-7.0,1,1533.868148
-7.0,1,1533.870149
-7.0,1,1533.8762
0.0,5,1533.90106
-7.0,1,1533.903564
0.0,5,1533.917634
-7.0,1,1533.921634
-7.0,1,1533.934178
-7.0,1,1533.938194
0.0,5,1533.954274
0.0,5,1533.974364
0.0,5,1534.001708
-7.0,1,1534.006236
0.0,5,1534.027321
-7.0,1,1534.034335
0.0,5,1534.06143
-7.0,1,1534.065735
0.0,5,1534.084535
-7.0,1,1534.092067
-7.0,1,1534.103618
-10.0,3,1534.111158
0.0,5,1534.137289
-7.0,1,1534.143289
-7.0,1,1534.146206
0.0,5,1534.163743
0.0,5,1534.188083
-7.0,1,1534.195163
-10.0,4,1534.208214
0.0,5,1534.221298
-7.0,1,1534.224469
0.0,5,1534.252275
-7.0,1,1534.254297
0.0,5,1534.275611
-7.0,1,1534.279613
10.0,4,1534.30069
-7.0,1,1534.308211
-7.0,1,1534.31121
0.0,5,1534.330283
0.0,5,1534.352355
-10.0,4,1534.368415
-7.0,1,1534.380455
0.0,5,1534.396024
-7.0,1,1534.40353
0.0,5,1534.420625
0.0,5,1534.442221
-7.0,1,1534.446327
0.0,5,1534.469388
-7.0,1,1534.473392
0.0,5,1534.500027
10.0,4,1534.516193
-10.0,4,1534.538271
-7.0,1,1534.542273
-7.0,1,1534.5463
0.0,5,1534.564157
0.0,5,1534.591021
-7.0,1,1534.595049
-7.0,1,1534.599057
-7.0,1,1534.601058
-7.0,1,1534.612091
0.0,5,1534.629165
-7.0,1,1534.633673
0.0,5,1534.649541
-7.0,1,1534.659573
-7.0,1,1534.662569
0.0,5,1534.679888
0.0,5,1534.697474
-7.0,1,1534.709496
-7.0,1,1534.713495
-7.0,1,1534.715812
0.0,5,1534.731856
-7.0,1,1534.74341
-7.0,1,1534.745745
0.0,5,1534.76655
0.0,5,1534.784613
-7.0,1,1534.797171
-10.0,4,1534.811307
0.0,5,1534.826218
10.0,4,1534.845283
0.0,5,1534.871358
-10.0,4,1534.890962
-7.0,1,1534.894985
0.0,5,1534.909569
0.0,5,1534.927235
-7.0,1,1534.931231
-10.0,3,1534.942266
0.0,5,1534.958334
0.0,5,1534.978617
0.0,5,1534.998194
-7.0,1,1535.001193
-7.0,1,1535.004213
0.0,5,1535.020293
10.0,4,1535.035333
-7.0,1,1535.044363
-7.0,1,1535.047393
-7.0,1,1535.053384
-7.0,1,1535.056411
0.0,5,1535.078466
-7.0,1,1535.081465
0.0,5,1535.103562
-7.0,1,1535.11362
-10.0,4,1535.184883
-10.0,4,1535.256263
0.0,5,1535.353949
0.0,5,1535.421454
0.0,5,1535.492233
0.0,5,1535.561452
-7.0,1,1535.598481
0.0,5,1535.664061
-7.0,1,1535.677204
-7.0,1,1535.690843
0.0,5,1535.792069
-7.0,1,1535.804342
-7.0,1,1535.817524
0.0,5,1535.883964
-7.0,1,1535.920439
-7.0,1,1535.930696
10.0,4,1535.989316
0.0,5,1536.047733
10.0,4,1536.102345
-7.0,1,1536.110447
0.0,5,1536.132515
-10.0,4,1536.145579
10.0,4,1536.165496
-7.0,1,1536.168509
0.0,5,1536.182548
0.0,5,1536.199569
-7.0,1,1536.210597
-7.0,1,1536.21461
-7.0,1,1536.217633
-10.0,4,1536.230662
-7.0,1,1536.235188
10.0,4,1536.24623
-7.0,1,1536.25627
-10.0,4,1536.274354
10.0,4,1536.28991
0.0,5,1536.305231
0.0,5,1536.323789
-7.0,1,1536.327675
-7.0,1,1536.337199
-7.0,1,1536.342198
-7.0,1,1536.346259
0.0,5,1536.365811
-7.0,1,1536.378416
0.0,5,1536.396509
-7.0,1,1536.399507
0.0,5,1536.417822
0.0,5,1536.440707
-7.0,1,1536.442728
0.0,5,1536.458493
-7.0,1,1536.462492
0.0,5,1536.484498
0.0,5,1536.504398
-7.0,1,1536.507416
-7.0,1,1536.510413
-7.0,1,1536.520503
-7.0,1,1536.524025
0.0,5,1536.539339
-7.0,1,1536.541322
-7.0,1,1536.551357
0.0,5,1536.564443
0.0,5,1536.581493
-7.0,1,1536.585374
-10.0,4,1536.601419
-7.0,1,1536.611467
0.0,5,1536.630534
-7.0,1,1536.634045
-7.0,1,1536.639562
0.0,5,1536.661331
-7.0,1,1536.664349
0.0,5,1536.680397
-7.0,1,1536.684421
-7.0,1,1536.696027
-7.0,1,1536.700026
-7.0,1,1536.704566
0.0,5,1536.72718
-7.0,1,1536.738227
-7.0,1,1536.740227
-7.0,1,1536.744257
0.0,5,1536.764378
0.0,5,1536.783437
0.0,5,1536.799622
-7.0,1,1536.802624
0.0,5,1536.825355
0.0,5,1536.84916
-7.0,1,1536.853661
0.0,5,1536.868254
-7.0,1,1536.876301
0.0,5,1536.895365
-7.0,1,1536.899374
-7.0,1,1536.902374
-10.0,4,1536.920175
-7.0,1,1536.922174
-7.0,1,1536.931709
-7.0,1,1536.936233
-7.0,1,1536.941233
10.0,4,1536.958509
0.0,5,1536.977576
10.0,4,1536.990111
-7.0,1,1537.00218
0.0,5,1537.02052
0.0,5,1537.036264
0.0,5,1537.054331
-7.0,1,1537.069389
-7.0,1,1537.074404
-7.0,1,1537.078421
-7.0,1,1537.081421
-7.0,1,1537.095044
-7.0,1,1537.099054
0.0,5,1537.117086
0.0,5,1537.132128
0.0,5,1537.157244
-7.0,1,1537.160248
0.0,5,1537.17565
10.0,4,1537.190705
-7.0,1,1537.198219
-7.0,1,1537.207267
-10.0,4,1537.22233
-7.0,1,1537.226355
0.0,5,1537.244443
0.0,5,1537.261872
-10.0,4,1537.275813
10.0,4,1537.290675
-7.0,1,1537.302415
-7.0,1,1537.30745
-7.0,1,1537.31145
0.0,5,1537.330517
0.0,5,1537.35267
-7.0,1,1537.356185
0.0,5,1537.373487
-7.0,1,1537.37752
10.0,4,1537.396219
10.0,4,1537.416315
-10.0,4,1537.436383
-7.0,1,1537.447414
0.0,5,1537.467152
-7.0,1,1537.472152
-7.0,1,1537.474672
-7.0,1,1537.483698
-7.0,1,1537.487234
-7.0,1,1537.49075
-7.0,1,1537.494288
0.0,5,1537.513554
-10.0,4,1537.529652
10.0,4,1537.542173
10.0,4,1537.559523
0.0,5,1537.575454
-7.0,1,1537.582199
-10.0,4,1537.596518
-10.0,4,1537.60954
-10.0,4,1537.623581
-7.0,1,1537.626793
-7.0,1,1537.636828
-10.0,3,1537.644341
-7.0,1,1537.65437
10.0,4,1537.671917
0.0,5,1537.689662
-10.0,3,1537.701465
0.0,5,1537.716806
-7.0,1,1537.725842
10.0,4,1537.741879
-10.0,4,1537.761956
-7.0,1,1537.764983
-7.0,1,1537.77705
-7.0,1,1537.781059
0.0,5,1537.796178
-7.0,1,1537.799178
0.0,5,1537.818564
-7.0,1,1537.821563
0.0,5,1537.835617
-7.0,1,1537.838624
10.0,4,1537.853646
0.0,5,1537.875635
-7.0,1,1537.878643
10.0,4,1537.892682
-7.0,1,1537.899954
10.0,4,1537.914232
10.0,4,1537.929538
0.0,5,1537.943595
-7.0,1,1537.954632
-10.0,4,1537.965936
-7.0,1,1537.968682
-7.0,1,1537.972684
-7.0,1,1537.977199
-7.0,1,1537.984219
0.0,5,1537.998394
-7.0,1,1538.002402
0.0,5,1538.023957
-7.0,1,1538.031484
-7.0,1,1538.033991
-7.0,1,1538.036823
-7.0,1,1538.041823
0.0,5,1538.064923
0.0,5,1538.079969
-7.0,1,1538.083477
-10.0,4,1538.102547
-7.0,1,1538.106588
-7.0,1,1538.118627
-10.0,4,1538.136695
-10.0,3,1538.150219
-7.0,1,1538.160267
0.0,5,1538.179336
-7.0,1,1538.183335
0.0,5,1538.204954
-7.0,1,1538.213474
-7.0,1,1538.217
-7.0,1,1538.221
0.0,5,1538.24335
0.0,5,1538.268792
-10.0,3,1538.280847
0.0,5,1538.300331
-7.0,1,1538.307322
-7.0,1,1538.311323
-7.0,1,1538.314413
0.0,5,1538.338834
-7.0,1,1538.345861
0.0,5,1538.363415
-7.0,1,1538.365723
10.0,4,1538.379185
-7.0,1,1538.391751
10.0,4,1538.407346
-7.0,1,1538.410345
0.0,5,1538.428404
-7.0,1,1538.433402
0.0,5,1538.457314
-7.0,1,1538.459313
-7.0,1,1538.462311
-7.0,1,1538.468343
-7.0,1,1538.477574
0.0,5,1538.495187
10.0,4,1538.511572
-7.0,1,1538.516598
-7.0,1,1538.520598
0.0,5,1538.545951
10.0,4,1538.560221
0.0,5,1538.582294
-7.0,1,1538.58827
-7.0,1,1538.593321
-7.0,1,1538.601851
-7.0,1,1538.609888
-7.0,1,1538.614928
-7.0,1,1538.618939
-7.0,1,1538.633528
0.0,5,1538.658181
0.0,5,1538.682346
-7.0,1,1538.68639
-7.0,1,1538.697993
-10.0,3,1538.714527
-10.0,4,1538.729406
0.0,5,1538.760557
-7.0,1,1538.764575
-7.0,1,1538.772588
-7.0,1,1538.779644
-7.0,1,1538.787184
-7.0,1,1538.791724
0.0,5,1538.814313
-7.0,1,1538.817334
-7.0,1,1538.829298
0.0,5,1538.850402
0.0,5,1538.87593
0.0,5,1538.897555
-10.0,4,1538.912578
10.0,4,1538.93267
-7.0,1,1538.949283
-7.0,1,1538.952278
-7.0,1,1538.957321
-7.0,1,1538.961323
0.0,5,1538.990503
-7.0,1,1538.994629
-7.0,1,1538.99764
-7.0,1,1539.000636
-7.0,1,1539.015511
-7.0,1,1539.019224
-10.0,4,1539.04134
10.0,4,1539.061443
0.0,5,1539.083642
0.0,5,1539.102547
0.0,5,1539.136337
0.0,5,1539.161461
-10.0,4,1539.186587
0.0,5,1539.213766
0.0,5,1539.234412
-10.0,4,1539.258359
-7.0,1,1539.274477
-7.0,1,1539.278505
0.0,5,1539.301355
-7.0,1,1539.304306
-7.0,1,1539.317357
0.0,5,1539.337626
0.0,5,1539.361218
-7.0,1,1539.365612
-7.0,1,1539.380158
0.0,5,1539.398287
-7.0,1,1539.402285
-7.0,1,1539.406346
10.0,4,1539.430437
-7.0,1,1539.440471
10.0,4,1539.457647
-7.0,1,1539.461684
-10.0,3,1539.482261
-7.0,1,1539.4863
-7.0,1,1539.490819
10.0,4,1539.511921
0.0,5,1539.537068
0.0,5,1539.564214
-7.0,1,1539.56823
-7.0,1,1539.571231
-7.0,1,1539.579516
0.0,5,1539.609164
0.0,5,1539.632317
-7.0,1,1539.636352
0.0,5,1539.665481
-7.0,1,1539.678545
10.0,3,1539.685613
0.0,5,1539.715289
0.0,5,1539.740419
0.0,5,1539.75969
-7.0,1,1539.763684
-7.0,1,1539.771198
-7.0,1,1539.779244
10.0,4,1539.794835
0.0,5,1539.816942
-7.0,1,1539.820944
-7.0,1,1539.833362
-7.0,1,1539.836412
-7.0,1,1539.840415
0.0,5,1539.861565
-7.0,1,1539.875411
-7.0,1,1539.880422
0.0,5,1539.899718
-7.0,1,1539.900721
-10.0,4,1539.923307
-7.0,1,1539.935632
0.0,5,1539.955202
0.0,5,1539.980438
-7.0,1,1539.98948
0.0,5,1540.021115
-7.0,1,1540.025171
0.0,5,1540.049292
10.0,4,1540.074411
0.0,5,1540.095
-7.0,1,1540.107161
0.0,5,1540.130279
-7.0,1,1540.138292
-7.0,1,1540.143812
0.0,5,1540.171437
-7.0,1,1540.177492
0.0,5,1540.199107
0.0,5,1540.22018
-10.0,4,1540.23827
10.0,4,1540.256526
-7.0,1,1540.268543
-7.0,1,1540.274283
0.0,5,1540.289326
0.0,5,1540.308926
-10.0,4,1540.331567
-10.0,4,1540.351339
0.0,5,1540.382191
-7.0,1,1540.38522
0.0,5,1540.411141
0.0,5,1540.434299
10.0,4,1540.45542
-7.0,1,1540.467466
-7.0,1,1540.476537
10.0,4,1540.498133
-7.0,1,1540.502137
0.0,5,1540.528292
-7.0,1,1540.542317
0.0,5,1540.563387
0.0,5,1540.591918
-7.0,1,1540.596977
10.0,4,1540.641242
-7.0,1,1540.659352
-7.0,1,1540.663354
0.0,5,1540.685942
0.0,5,1540.708282
10.0,4,1540.729357
-7.0,1,1540.737223
0.0,5,1540.760422
-10.0,4,1540.782555
10.0,4,1540.800661
-7.0,1,1540.803661
0.0,5,1540.823755
-7.0,1,1540.834338
0.0,5,1540.853746
-7.0,1,1540.859322
0.0,5,1540.881678
-7.0,1,1540.896272
-10.0,4,1540.914595
10.0,4,1540.932161
0.0,5,1540.949444
-7.0,1,1540.957503
0.0,5,1540.981597
-10.0,4,1541.002239
-7.0,1,1541.015573
-10.0,4,1541.038749
0.0,5,1541.056335
0.0,5,1541.074409
-7.0,1,1541.077435
0.0,5,1541.105816
-7.0,1,1541.110498
-7.0,1,1541.114528
-10.0,3,1541.136246
-7.0,1,1541.162237
-7.0,1,1541.180593
-7.0,1,1541.221619
-7.0,1,1541.236331
-7.0,1,1541.260337
0.0,5,1541.34045
-7.0,1,1541.378669
0.0,5,1541.478436
-7.0,1,1541.502212
0.0,5,1541.591769
-7.0,1,1541.63531
-7.0,1,1541.65254
0.0,5,1541.752324
0.0,5,1541.842467
0.0,5,1541.959415
-7.0,1,1541.96954
-7.0,1,1541.993284
0.0,5,1542.074545
0.0,5,1542.147525
10.0,4,1542.167629
-7.0,1,1542.177703
0.0,5,1542.199269
-7.0,1,1542.20227
-7.0,1,1542.214408
-10.0,4,1542.235541
-7.0,1,1542.241539
0.0,5,1542.260308
-7.0,1,1542.263818
0.0,5,1542.29755
-7.0,1,1542.30155
0.0,5,1542.322818
-7.0,1,1542.327346
-7.0,1,1542.339384
-7.0,1,1542.34237
0.0,5,1542.362298
-7.0,1,1542.365343
-7.0,1,1542.380461
-7.0,1,1542.384491
0.0,5,1542.408565
-7.0,1,1542.411571
0.0,5,1542.44248
0.0,5,1542.460841
10.0,4,1542.481475
0.0,5,1542.501549
0.0,5,1542.527236
0.0,5,1542.557469
-7.0,1,1542.561464
0.0,5,1542.584585
-7.0,1,1542.594115
10.0,4,1542.61522
-7.0,1,1542.627326
0.0,5,1542.649427
-7.0,1,1542.658318
0.0,5,1542.681507
-7.0,1,1542.692524
-7.0,1,1542.694543
-7.0,1,1542.699562
-7.0,1,1542.704077
10.0,4,1542.718156
0.0,5,1542.748313
-7.0,1,1542.757383
0.0,5,1542.775797
0.0,5,1542.794538
-7.0,1,1542.805601
10.0,4,1542.829391
-7.0,1,1542.832395
-7.0,1,1542.835444
0.0,5,1542.855513
-7.0,1,1542.866554
0.0,5,1542.889641
0.0,5,1542.904312
-7.0,1,1542.909353
-10.0,4,1542.936621
0.0,5,1542.961699
-7.0,1,1542.964205
-10.0,4,1542.979595
-10.0,4,1543.005688
0.0,5,1543.030486
0.0,5,1543.054636
-7.0,1,1543.066659
-7.0,1,1543.076081
-7.0,1,1543.078735
0.0,5,1543.098305
-7.0,1,1543.109372
-7.0,1,1543.115417
-7.0,1,1543.117413
-7.0,1,1543.123945
-7.0,1,1543.132823
0.0,5,1543.152701
-7.0,1,1543.158231
-7.0,1,1543.161228
-7.0,1,1543.173941
-7.0,1,1543.178458
-7.0,1,1543.181461
0.0,5,1543.20181
-7.0,1,1543.21235
-7.0,1,1543.218396
-7.0,1,1543.22544
0.0,5,1543.244349
-7.0,1,1543.257441
-7.0,1,1543.262433
0.0,5,1543.27824
-7.0,1,1543.28224
-7.0,1,1543.295362
0.0,5,1543.316472
0.0,5,1543.334321
-7.0,1,1543.3386
-7.0,1,1543.347616
-7.0,1,1543.357903
0.0,5,1543.376575
0.0,5,1543.399654
-10.0,4,1543.42379
-7.0,1,1543.435369
-10.0,3,1543.447404
-7.0,1,1543.45864
-7.0,1,1543.461639
-7.0,1,1543.466669
0.0,5,1543.486267
0.0,5,1543.508624
-10.0,4,1543.527249
0.0,5,1543.549638
-7.0,1,1543.552639
0.0,5,1543.569524
0.0,5,1543.598608
0.0,5,1543.620721
-7.0,1,1543.625237
0.0,5,1543.643774
-7.0,1,1543.651337
-7.0,1,1543.656805
-7.0,1,1543.659809
-7.0,1,1543.663311
-7.0,1,1543.674875
-10.0,4,1543.694431
10.0,4,1543.708969
-7.0,1,1543.711969
0.0,5,1543.727871
0.0,5,1543.746466
0.0,5,1543.773549
0.0,5,1543.794648
-7.0,1,1543.797664
0.0,5,1543.818226
-7.0,1,1543.826615
-7.0,1,1543.82962
-10.0,3,1543.841643
-7.0,1,1543.846664
0.0,5,1543.864243
10.0,4,1543.881433
10.0,4,1543.898768
-7.0,1,1543.906806
-10.0,4,1543.923419
0.0,5,1543.948531
0.0,5,1543.963289
0.0,5,1543.983376
-7.0,1,1543.988466
-7.0,1,1543.996026
0.0,5,1544.014581
0.0,5,1544.037213
10.0,4,1544.055733
0.0,5,1544.074349
0.0,5,1544.095131
-7.0,1,1544.102154
0.0,5,1544.119287
-7.0,1,1544.122288
-7.0,1,1544.130351
0.0,5,1544.146423
0.0,5,1544.162483
-7.0,1,1544.165513
10.0,4,1544.182287
-7.0,1,1544.192474
-7.0,1,1544.195809
0.0,5,1544.210868
-7.0,1,1544.214392
0.0,5,1544.240924
-7.0,1,1544.244441
0.0,5,1544.260997
-10.0,3,1544.276597
-7.0,1,1544.281595
0.0,5,1544.298164
-7.0,1,1544.310222
-7.0,1,1544.314248
-10.0,3,1544.332304
0.0,5,1544.354392
0.0,5,1544.37548
0.0,5,1544.392526
0.0,5,1544.418154
-7.0,1,1544.421156
0.0,5,1544.439228
-7.0,1,1544.442228
0.0,5,1544.46386
-7.0,1,1544.466383
-7.0,1,1544.469381
-7.0,1,1544.472378
-7.0,1,1544.483939
0.0,5,1544.502042
0.0,5,1544.519195
-7.0,1,1544.522192
0.0,5,1544.543273
0.0,5,1544.556612
-7.0,1,1544.559616
-10.0,4,1544.579178
0.0,5,1544.597765
10.0,4,1544.612644
-7.0,1,1544.621157
-7.0,1,1544.624184
-7.0,1,1544.630192
-10.0,4,1544.649273
-7.0,1,1544.653806
-7.0,1,1544.66435
0.0,5,1544.688442
0.0,5,1544.708027
0.0,5,1544.721771
-7.0,1,1544.731045
-7.0,1,1544.740103
0.0,5,1544.759848
-7.0,1,1544.761849
-7.0,1,1544.773276
-7.0,1,1544.777712
0.0,5,1544.79123
0.0,5,1544.808215
0.0,5,1544.828446
0.0,5,1544.8478
0.0,5,1544.860826
0.0,5,1544.877856
-7.0,1,1544.887431
10.0,4,1544.906036
-7.0,1,1544.910031
-7.0,1,1544.914549
-7.0,1,1544.917065
0.0,5,1544.937945
-7.0,1,1544.939942
0.0,5,1544.956038
0.0,5,1544.973582
0.0,5,1545.005231
0.0,5,1545.026334
-7.0,1,1545.030334
-7.0,1,1545.032332
-7.0,1,1545.044431
-7.0,1,1545.04845
0.0,5,1545.065256
-7.0,1,1545.068253
-7.0,1,1545.080535
10.0,4,1545.09915
-7.0,1,1545.102142
-7.0,1,1545.106178
-7.0,1,1545.110179
-7.0,1,1545.120237
0.0,5,1545.133272
0.0,5,1545.147808
-7.0,1,1545.150802
-7.0,1,1545.160839
-7.0,1,1545.163346
0.0,5,1545.179902
-7.0,1,1545.184923
0.0,5,1545.203488
-7.0,1,1545.207026
-7.0,1,1545.210026
-7.0,1,1545.213542
0.0,5,1545.237655
-7.0,1,1545.240654
-7.0,1,1545.244163
-7.0,1,1545.249177
-7.0,1,1545.259226
-7.0,1,1545.262227
-7.0,1,1545.265264
0.0,5,1545.281597
0.0,5,1545.306084
-7.0,1,1545.309084
0.0,5,1545.330155
-7.0,1,1545.338215
0.0,5,1545.361807
-7.0,1,1545.365397
0.0,5,1545.383419
-7.0,1,1545.389633
10.0,3,1545.400172
-7.0,1,1545.404197
0.0,5,1545.42375
0.0,5,1545.443348
0.0,5,1545.458428
10.0,4,1545.474483
-7.0,1,1545.479001
0.0,5,1545.505691
0.0,5,1545.524237
0.0,5,1545.539543
0.0,5,1545.558589
-7.0,1,1545.573617
-7.0,1,1545.576641
10.0,4,1545.58867
-7.0,1,1545.59067
0.0,5,1545.609507
-7.0,1,1545.616529
0.0,5,1545.63659
-7.0,1,1545.640592
-7.0,1,1545.647629
-7.0,1,1545.658662
0.0,5,1545.67824
0.0,5,1545.700877
-10.0,4,1545.723467
0.0,5,1545.742036
-7.0,1,1545.753586
10.0,4,1545.768155
-7.0,1,1545.775467
-7.0,1,1545.778478
-7.0,1,1545.782476
-7.0,1,1545.794019
-7.0,1,1545.799053
-7.0,1,1545.803561
-7.0,1,1545.807094
0.0,5,1545.835256
-7.0,1,1545.841266
-7.0,1,1545.845298
-7.0,1,1545.848295
0.0,5,1545.868735
0.0,5,1545.888304
-7.0,1,1545.892302
0.0,5,1545.910876
0.0,5,1545.929566
-7.0,1,1545.938303
-7.0,1,1545.942302
-7.0,1,1545.94522
10.0,4,1545.961276
0.0,5,1545.987375
0.0,5,1546.006814
0.0,5,1546.025794
0.0,5,1546.04374
0.0,5,1546.071652
0.0,5,1546.087219
-7.0,1,1546.090219
-7.0,1,1546.093726
0.0,5,1546.122236
-7.0,1,1546.125316
0.0,5,1546.138344
-7.0,1,1546.142344
-7.0,1,1546.155402
0.0,5,1546.176473
-7.0,1,1546.180474
-7.0,1,1546.184486
0.0,5,1546.208088
0.0,5,1546.22816
-7.0,1,1546.231157
-7.0,1,1546.234232
-7.0,1,1546.246559
10.0,3,1546.252557
0.0,5,1546.27505
-7.0,1,1546.279063
-7.0,1,1546.283565
0.0,5,1546.300648
0.0,5,1546.322335
0.0,5,1546.339286
-10.0,4,1546.361361
0.0,5,1546.380478
-7.0,1,1546.383479
-7.0,1,1546.391582
-7.0,1,1546.396235
0.0,5,1546.414316
0.0,5,1546.433368
-7.0,1,1546.444368
0.0,5,1546.45919
-7.0,1,1546.462185
10.0,4,1546.480288
-7.0,1,1546.483289
-7.0,1,1546.495589
-7.0,1,1546.49865
0.0,5,1546.517231
10.0,4,1546.536312
0.0,5,1546.558195
0.0,5,1546.580458
10.0,4,1546.597699
-7.0,1,1546.600708
-10.0,4,1546.625575
10.0,4,1546.644369
-7.0,1,1546.648387
-7.0,1,1546.652387
0.0,5,1546.6765
0.0,5,1546.695803
0.0,5,1546.713357
-7.0,1,1546.716459
-7.0,1,1546.730811
0.0,5,1546.748893
-7.0,1,1546.753405
0.0,5,1546.771976
-7.0,1,1546.783531
-10.0,4,1546.799139
10.0,4,1546.817235
-10.0,3,1546.822237
10.0,4,1546.840298
-7.0,1,1546.850323
-7.0,1,1546.853824
10.0,4,1546.868439
-10.0,4,1546.892497
-7.0,1,1546.895518
0.0,5,1546.910603
10.0,4,1546.928601
-7.0,1,1546.943321
0.0,5,1546.962388
0.0,5,1546.98436
-10.0,4,1546.996427
-7.0,1,1547.003451
-7.0,1,1547.01069
0.0,5,1547.028255
-7.0,1,1547.032256
0.0,5,1547.050218
-7.0,1,1547.061274
-7.0,1,1547.06631
-7.0,1,1547.069312
-7.0,1,1547.075581
0.0,5,1547.101941
-7.0,1,1547.106989
-7.0,1,1547.110988
10.0,4,1547.129988
-7.0,1,1547.135009
-7.0,1,1547.146072
-7.0,1,1547.149071
-7.0,1,1547.166358
-10.0,4,1547.234571
0.0,5,1547.306528
-7.0,1,1547.343547
-7.0,1,1547.366366
-7.0,1,1547.378503
-7.0,1,1547.391605
-7.0,1,1547.427555
0.0,5,1547.519457
0.0,5,1547.595254
0.0,5,1547.671492
0.0,5,1547.764709
-7.0,1,1547.788374
-7.0,1,1547.797499
-7.0,1,1547.80814
-7.0,1,1547.848223
-7.0,1,1547.86648
-7.0,1,1547.881574
10.0,4,1547.945242
0.0,5,1548.012293
0.0,5,1548.112562
-7.0,1,1548.124229
-7.0,1,1548.136402
10.0,4,1548.166987
0.0,5,1548.189556
0.0,5,1548.21416
0.0,5,1548.229269
-7.0,1,1548.233777
-7.0,1,1548.240587
0.0,5,1548.265158
-7.0,1,1548.268167
-10.0,3,1548.282469
-7.0,1,1548.287508
-7.0,1,1548.290509
-7.0,1,1548.293511
-7.0,1,1548.304299
-7.0,1,1548.30931
-7.0,1,1548.313813
-7.0,1,1548.316341
0.0,5,1548.342441
-7.0,1,1548.346751
-10.0,3,1548.356268
-7.0,1,1548.359267
0.0,5,1548.377691
-7.0,1,1548.38369
0.0,5,1548.408178
-7.0,1,1548.41118
-7.0,1,1548.415215
-7.0,1,1548.421225
-7.0,1,1548.431273
0.0,5,1548.45238
-7.0,1,1548.45441
-7.0,1,1548.459421
-7.0,1,1548.469474
-7.0,1,1548.472472
-7.0,1,1548.475574
-7.0,1,1548.480577
10.0,3,1548.492895
10.0,4,1548.505467
0.0,5,1548.521506
0.0,5,1548.544608
0.0,5,1548.564153
-7.0,1,1548.568174
-7.0,1,1548.571173
0.0,5,1548.594587
-10.0,4,1548.608078
-7.0,1,1548.610076
-10.0,4,1548.62578
0.0,5,1548.647353
-7.0,1,1548.651354
10.0,4,1548.665446
-7.0,1,1548.679808
0.0,5,1548.699907
-7.0,1,1548.704961
0.0,5,1548.72555
-10.0,4,1548.742282
0.0,5,1548.775456
-7.0,1,1548.779469
-7.0,1,1548.781464
-7.0,1,1548.786502
0.0,5,1548.814624
0.0,5,1548.838282
0.0,5,1548.861388
0.0,5,1548.883541
10.0,4,1548.910197
0.0,5,1548.933629
-7.0,1,1548.93722
-7.0,1,1548.941217
0.0,5,1548.963389
-7.0,1,1548.972419
-7.0,1,1548.976583
0.0,5,1548.994652
-7.0,1,1548.998949
-7.0,1,1549.009238
-7.0,1,1549.01224
-7.0,1,1549.01527
0.0,5,1549.034237
10.0,4,1549.050289
-7.0,1,1549.060346
