#{"t_start": 1702587931.593292, "env_id": "None"}
r,l,t
-7.0,1,3481.484532
10.0,3,3481.500558
0.0,5,3481.533666
10.0,4,3481.557945
10.0,3,3481.578005
10.0,3,3481.58906
0.0,5,3481.618154
-7.0,1,3481.622198
-7.0,1,3481.639257
-7.0,1,3481.644294
10.0,3,3481.656324
10.0,3,3481.676595
-7.0,1,3481.681107
0.0,5,3481.722549
-7.0,1,3481.72926
10.0,3,3481.751252
10.0,4,3481.77435
-7.0,1,3481.781358
-7.0,1,3481.785364
-7.0,1,3481.790373
0.0,5,3481.821439
-7.0,1,3481.836541
-7.0,1,3481.843584
-7.0,1,3481.849091
10.0,3,3481.875933
-7.0,1,3481.882702
10.0,3,3481.893345
-7.0,1,3481.90742
0.0,5,3481.936975
-7.0,1,3481.942575
-7.0,1,3481.947586
-7.0,1,3481.95488
-7.0,1,3481.960403
10.0,3,3481.982281
-7.0,1,3481.986286
-7.0,1,3481.992374
-7.0,1,3482.009409
-7.0,1,3482.013543
10.0,3,3482.025975
-7.0,1,3482.043699
-7.0,1,3482.050722
10.0,3,3482.067358
10.0,3,3482.09746
-7.0,1,3482.102501
0.0,5,3482.129451
0.0,5,3482.15769
10.0,4,3482.183497
10.0,3,3482.204268
10.0,4,3482.219581
-10.0,4,3482.245673
10.0,3,3482.271168
-7.0,1,3482.276728
-7.0,1,3482.282476
10.0,3,3482.304707
0.0,5,3482.341349
-7.0,1,3482.347399
0.0,5,3482.379049
10.0,3,3482.400352
-7.0,1,3482.406381
-7.0,1,3482.413422
10.0,4,3482.447535
-7.0,1,3482.454087
10.0,3,3482.476685
-7.0,1,3482.481708
-7.0,1,3482.488715
-7.0,1,3482.49584
10.0,3,3482.518539
10.0,3,3482.532857
10.0,3,3482.5544
0.0,5,3482.58688
10.0,3,3482.611695
-7.0,1,3482.617702
-7.0,1,3482.624971
10.0,3,3482.647315
-7.0,1,3482.652689
-7.0,1,3482.657363
10.0,3,3482.682487
10.0,3,3482.695707
-7.0,1,3482.700706
10.0,3,3482.727326
-7.0,1,3482.733338
10.0,4,3482.761446
-7.0,1,3482.767461
10.0,3,3482.787264
10.0,3,3482.804347
10.0,3,3482.837437
-7.0,1,3482.843478
10.0,3,3482.868856
-7.0,1,3482.873398
10.0,3,3482.892331
0.0,5,3482.923352
10.0,3,3482.937392
-7.0,1,3482.942409
-7.0,1,3482.959606
-7.0,1,3482.964653
-7.0,1,3482.969645
10.0,3,3482.991613
10.0,3,3483.00693
-7.0,1,3483.011956
10.0,3,3483.034625
-7.0,1,3483.041646
10.0,3,3483.063309
10.0,3,3483.075693
0.0,5,3483.104313
0.0,5,3483.135427
10.0,4,3483.162341
10.0,3,3483.184497
-7.0,1,3483.191513
10.0,3,3483.213601
-7.0,1,3483.217602
10.0,3,3483.231642
10.0,3,3483.263315
0.0,5,3483.299419
0.0,5,3483.326595
10.0,3,3483.351669
0.0,5,3483.384601
-7.0,1,3483.389612
-7.0,1,3483.395938
10.0,3,3483.418656
-7.0,1,3483.424684
10.0,3,3483.437705
10.0,3,3483.459111
-7.0,1,3483.463917
-7.0,1,3483.468921
10.0,3,3483.493699
10.0,3,3483.51666
10.0,3,3483.529685
10.0,3,3483.557925
-7.0,1,3483.563775
-7.0,1,3483.568777
10.0,3,3483.597366
-10.0,3,3483.615412
10.0,3,3483.638351
0.0,5,3483.677033
10.0,3,3483.70503
-7.0,1,3483.711573
-7.0,1,3483.717615
0.0,5,3483.759593
-7.0,1,3483.763548
-7.0,1,3483.768549
0.0,5,3483.795962
0.0,5,3483.820403
10.0,3,3483.841952
10.0,3,3483.868808
10.0,4,3483.882818
10.0,3,3483.904924
-7.0,1,3483.908932
-7.0,1,3483.914864
-7.0,1,3483.929678
-7.0,1,3483.935194
-7.0,1,3483.943262
10.0,3,3483.972589
10.0,3,3483.984627
-7.0,1,3483.989631
-7.0,1,3484.009581
-7.0,1,3484.015621
10.0,3,3484.033675
0.0,5,3484.064303
10.0,4,3484.090368
10.0,3,3484.112811
-10.0,4,3484.145321
-7.0,1,3484.149801
-7.0,1,3484.155316
-7.0,1,3484.160833
-7.0,1,3484.165344
-7.0,1,3484.178363
-7.0,1,3484.183392
-7.0,1,3484.18739
-7.0,1,3484.192598
10.0,3,3484.214574
10.0,3,3484.225639
-7.0,1,3484.240506
10.0,3,3484.253925
-7.0,1,3484.260432
10.0,3,3484.283557
10.0,3,3484.303627
0.0,5,3484.333595
10.0,3,3484.346616
-7.0,1,3484.351651
10.0,3,3484.372693
-7.0,1,3484.379369
-7.0,1,3484.386408
-7.0,1,3484.405488
-7.0,1,3484.412868
10.0,3,3484.429558
-7.0,1,3484.443721
10.0,3,3484.457307
0.0,5,3484.487711
-7.0,1,3484.493234
-7.0,1,3484.512283
-7.0,1,3484.518292
-7.0,1,3484.525336
10.0,3,3484.544389
-7.0,1,3484.549427
0.0,5,3484.580505
-7.0,1,3484.584525
-7.0,1,3484.591034
10.0,4,3484.620604
-7.0,1,3484.62563
-7.0,1,3484.631641
-7.0,1,3484.644667
-7.0,1,3484.649171
10.0,3,3484.663245
10.0,3,3484.681579
-7.0,1,3484.686587
-7.0,1,3484.692924
-7.0,1,3484.707648
-7.0,1,3484.713074
0.0,5,3484.750509
-7.0,1,3484.754447
-7.0,1,3484.760961
-7.0,1,3484.767476
10.0,4,3484.803608
-7.0,1,3484.809608
-7.0,1,3484.824658
0.0,5,3484.851541
10.0,3,3484.863795
10.0,3,3484.891686
-7.0,1,3484.896703
-7.0,1,3484.901717
-7.0,1,3484.90773
0.0,5,3484.937342
0.0,5,3484.963937
-7.0,1,3484.977962
-7.0,1,3484.98498
10.0,3,3484.997013
-7.0,1,3485.011564
10.0,4,3485.029616
10.0,3,3485.05085
10.0,3,3485.069736
-7.0,1,3485.077276
0.0,5,3485.111252
0.0,5,3485.138656
0.0,5,3485.179369
-7.0,1,3485.18639
-7.0,1,3485.192429
0.0,5,3485.21966
10.0,3,3485.24479
0.0,5,3485.27643
-7.0,1,3485.283347
10.0,3,3485.307236
10.0,3,3485.318263
0.0,5,3485.343671
0.0,5,3485.375309
10.0,3,3485.403888
-7.0,1,3485.40889
10.0,3,3485.433882
10.0,3,3485.45148
-10.0,4,3485.484346
-7.0,1,3485.49137
10.0,3,3485.522496
-7.0,1,3485.530506
10.0,3,3485.560794
-7.0,1,3485.566324
0.0,5,3485.599433
-7.0,1,3485.605454
-7.0,1,3485.611469
-7.0,1,3485.616484
-7.0,1,3485.633541
-7.0,1,3485.640543
10.0,3,3485.658154
-7.0,1,3485.679239
10.0,3,3485.69433
10.0,3,3485.718373
10.0,3,3485.7294
-7.0,1,3485.742695
-7.0,1,3485.747463
-7.0,1,3485.752012
10.0,4,3485.787731
0.0,5,3485.819542
10.0,3,3485.831582
0.0,5,3485.86719
-7.0,1,3485.882551
-7.0,1,3485.889257
-7.0,1,3485.895305
-7.0,1,3485.899307
-7.0,1,3485.90433
-7.0,1,3485.917515
-7.0,1,3485.921535
10.0,3,3485.936312
-7.0,1,3485.955889
-7.0,1,3485.961914
-7.0,1,3485.968924
10.0,3,3485.993014
-7.0,1,3485.998015
-7.0,1,3486.003044
10.0,3,3486.024388
-7.0,1,3486.030384
0.0,5,3486.055478
10.0,3,3486.065914
10.0,3,3486.087601
10.0,3,3486.108348
-7.0,1,3486.11236
-7.0,1,3486.118372
10.0,4,3486.142387
-7.0,1,3486.148388
-7.0,1,3486.152662
-7.0,1,3486.15669
10.0,3,3486.176788
-7.0,1,3486.180789
-7.0,1,3486.184602
-7.0,1,3486.197314
-10.0,4,3486.214617
-7.0,1,3486.23332
10.0,3,3486.245377
-7.0,1,3486.25158
-7.0,1,3486.269014
-7.0,1,3486.276048
-7.0,1,3486.280549
10.0,3,3486.304343
-7.0,1,3486.309337
10.0,3,3486.321487
-7.0,1,3486.335466
-7.0,1,3486.344509
0.0,5,3486.385156
-10.0,3,3486.401247
10.0,3,3486.422652
-7.0,1,3486.426653
10.0,3,3486.447094
10.0,3,3486.458641
10.0,3,3486.478501
0.0,5,3486.507188
10.0,4,3486.533219
-7.0,1,3486.540734
-7.0,1,3486.544264
0.0,5,3486.576732
10.0,3,3486.597286
-7.0,1,3486.603539
10.0,3,3486.628666
10.0,3,3486.640576
10.0,3,3486.662333
0.0,5,3486.693905
-7.0,1,3486.697911
-7.0,1,3486.704659
-7.0,1,3486.709659
0.0,5,3486.747333
-7.0,1,3486.764932
-7.0,1,3486.770442
10.0,3,3486.781445
10.0,4,3486.803535
-7.0,1,3486.808538
0.0,5,3486.837592
0.0,5,3486.862611
10.0,3,3486.886231
-7.0,1,3486.891253
10.0,3,3486.91364
-7.0,1,3486.917639
-7.0,1,3486.921145
0.0,5,3486.951432
-7.0,1,3486.95651
-7.0,1,3486.971014
10.0,3,3486.983473
-7.0,1,3486.989491
0.0,5,3487.018881
0.0,5,3487.057369
-7.0,1,3487.076459
10.0,3,3487.09453
-7.0,1,3487.101542
-7.0,1,3487.119591
-7.0,1,3487.126625
10.0,3,3487.138978
0.0,5,3487.167007
-7.0,1,3487.180595
0.0,5,3487.207668
-7.0,1,3487.213701
10.0,3,3487.227716
10.0,3,3487.249281
10.0,3,3487.269355
0.0,5,3487.297834
10.0,4,3487.314024
-7.0,1,3487.327066
-7.0,1,3487.332649
-7.0,1,3487.337647
0.0,5,3487.373655
10.0,4,3487.398709
-7.0,1,3487.404338
10.0,4,3487.440969
-7.0,1,3487.446495
-7.0,1,3487.453528
0.0,5,3487.487701
10.0,3,3487.511511
-7.0,1,3487.515519
10.0,3,3487.534668
-7.0,1,3487.54118
-7.0,1,3487.544695
-7.0,1,3487.548695
10.0,3,3487.569241
10.0,3,3487.582304
-7.0,1,3487.597648
10.0,3,3487.612714
10.0,3,3487.637147
-7.0,1,3487.641667
-7.0,1,3487.646925
-7.0,1,3487.651006
-7.0,1,3487.666545
0.0,5,3487.706375
10.0,3,3487.719418
10.0,3,3487.741915
-10.0,4,3487.774229
10.0,3,3487.786
10.0,3,3487.807851
-7.0,1,3487.814364
-7.0,1,3487.819364
-7.0,1,3487.82842
-7.0,1,3487.846579
10.0,3,3487.86466
0.0,5,3487.893984
-7.0,1,3487.897984
-7.0,1,3487.913218
10.0,3,3487.925641
-7.0,1,3487.929645
-7.0,1,3487.944084
0.0,5,3487.972686
-7.0,1,3487.976386
-7.0,1,3487.9814
10.0,3,3488.00824
10.0,3,3488.021313
10.0,3,3488.042626
-7.0,1,3488.049632
0.0,5,3488.082541
10.0,4,3488.115236
10.0,3,3488.128289
10.0,3,3488.152379
-7.0,1,3488.158386
-7.0,1,3488.163407
-7.0,1,3488.178073
10.0,3,3488.189849
10.0,3,3488.218448
-7.0,1,3488.224485
10.0,3,3488.253205
-7.0,1,3488.259207
-7.0,1,3488.263845
-7.0,1,3488.270846
10.0,3,3488.291403
0.0,5,3488.317464
-7.0,1,3488.322553
0.0,5,3488.347802
10.0,3,3488.367615
-7.0,1,3488.372226
-7.0,1,3488.377233
-7.0,1,3488.381244
-7.0,1,3488.386252
0.0,5,3488.417783
-7.0,1,3488.432595
-7.0,1,3488.43733
10.0,3,3488.450896
10.0,3,3488.470674
-7.0,1,3488.476715
-7.0,1,3488.483251
10.0,3,3488.508384
0.0,5,3488.535438
-7.0,1,3488.540434
-7.0,1,3488.544446
0.0,5,3488.578878
10.0,4,3488.611524
-7.0,1,3488.618047
10.0,3,3488.649184
10.0,3,3488.674629
10.0,3,3488.686991
0.0,5,3488.736372
-7.0,1,3488.749398
10.0,3,3488.779033
-7.0,1,3488.784067
0.0,5,3488.814274
10.0,3,3488.838346
10.0,3,3488.857008
-7.0,1,3488.86904
10.0,3,3488.880364
-7.0,1,3488.884882
10.0,3,3488.906351
10.0,3,3488.926521
10.0,3,3488.936374
-7.0,1,3488.941423
-7.0,1,3488.953964
-7.0,1,3488.958967
-7.0,1,3488.963995
-7.0,1,3488.968995
10.0,3,3488.99488
-7.0,1,3488.99888
-7.0,1,3489.003526
-7.0,1,3489.009524
0.0,5,3489.043365
-7.0,1,3489.062959
10.0,3,3489.078996
-7.0,1,3489.084758
-7.0,1,3489.102528
10.0,3,3489.115318
10.0,3,3489.136051
-7.0,1,3489.141572
10.0,3,3489.165661
-7.0,1,3489.16966
10.0,3,3489.183635
-7.0,1,3489.198384
10.0,3,3489.210928
10.0,3,3489.234511
-7.0,1,3489.241017
-7.0,1,3489.245537
10.0,3,3489.267625
-7.0,1,3489.272651
10.0,4,3489.300831
0.0,5,3489.332481
10.0,3,3489.34655
-7.0,1,3489.361673
10.0,3,3489.374854
-7.0,1,3489.381876
10.0,3,3489.406948
-7.0,1,3489.413018
-7.0,1,3489.418003
-7.0,1,3489.433018
10.0,3,3489.449072
-7.0,1,3489.457112
10.0,3,3489.485231
10.0,3,3489.50931
0.0,5,3489.541271
-7.0,1,3489.547288
-7.0,1,3489.552313
10.0,3,3489.572987
-7.0,1,3489.579672
-7.0,1,3489.584693
-7.0,1,3489.591707
0.0,5,3489.616879
10.0,3,3489.637935
0.0,5,3489.66834
-7.0,1,3489.6744
10.0,3,3489.697426
-7.0,1,3489.704542
-7.0,1,3489.709543
10.0,4,3489.732648
-7.0,1,3489.738403
-7.0,1,3489.742426
10.0,3,3489.762224
-7.0,1,3489.766231
10.0,3,3489.787329
0.0,5,3489.818403
10.0,3,3489.829766
0.0,5,3489.862032
-7.0,1,3489.868042
10.0,3,3489.886031
-7.0,1,3489.890547
0.0,5,3489.926378
-7.0,1,3489.933412
10.0,3,3489.962914
10.0,4,3489.991646
-7.0,1,3489.995933
0.0,5,3490.024211
10.0,3,3490.04631
-7.0,1,3490.053906
10.0,3,3490.067538
-7.0,1,3490.08158
-7.0,1,3490.085587
10.0,4,3490.110681
-7.0,1,3490.115201
-7.0,1,3490.12222
10.0,3,3490.144355
-7.0,1,3490.14933
-7.0,1,3490.153379
10.0,3,3490.178763
0.0,5,3490.209374
-7.0,1,3490.21339
0.0,5,3490.244649
10.0,3,3490.257179
10.0,3,3490.282309
10.0,3,3490.303206
-7.0,1,3490.309208
10.0,4,3490.341354
10.0,3,3490.358917
10.0,3,3490.384031
10.0,3,3490.397056
0.0,5,3490.425654
0.0,5,3490.453079
-7.0,1,3490.466631
10.0,4,3490.492702
-7.0,1,3490.508233
-7.0,1,3490.513273
-7.0,1,3490.517272
10.0,3,3490.541236
-7.0,1,3490.546247
10.0,3,3490.558791
10.0,3,3490.579335
-7.0,1,3490.583636
-7.0,1,3490.590629
-7.0,1,3490.605651
10.0,3,3490.617675
-7.0,1,3490.623694
10.0,3,3490.647928
10.0,3,3490.667482
0.0,5,3490.6996
10.0,4,3490.718653
-7.0,1,3490.732589
-7.0,1,3490.7386
10.0,3,3490.75134
-7.0,1,3490.769383
-7.0,1,3490.774728
10.0,4,3490.804727
10.0,3,3490.817254
10.0,3,3490.847371
10.0,3,3490.863945
10.0,3,3490.886477
-7.0,1,3490.892518
-7.0,1,3490.89677
-7.0,1,3490.909302
10.0,3,3490.919669
10.0,3,3490.940604
10.0,3,3490.951488
10.0,4,3490.974217
10.0,3,3490.994661
10.0,3,3491.006242
-10.0,4,3491.029578
-7.0,1,3491.033029
10.0,3,3491.052622
-7.0,1,3491.056996
10.0,3,3491.078601
-7.0,1,3491.083871
-7.0,1,3491.088902
10.0,3,3491.11354
-7.0,1,3491.120539
10.0,3,3491.140781
-7.0,1,3491.145306
-7.0,1,3491.149308
10.0,4,3491.179617
-7.0,1,3491.186311
10.0,3,3491.207905
-7.0,1,3491.214942
0.0,5,3491.255539
-7.0,1,3491.260538
-7.0,1,3491.26394
10.0,3,3491.285619
10.0,3,3491.29793
10.0,3,3491.319614
-7.0,1,3491.326557
-7.0,1,3491.331063
10.0,3,3491.35146
0.0,5,3491.384056
-7.0,1,3491.388057
10.0,3,3491.415121
10.0,3,3491.428258
0.0,5,3491.455175
0.0,5,3491.487268
0.0,5,3491.520663
10.0,3,3491.548251
-7.0,1,3491.553316
-7.0,1,3491.560349
10.0,3,3491.582448
-7.0,1,3491.58846
-7.0,1,3491.592815
-7.0,1,3491.610366
-7.0,1,3491.616893
-7.0,1,3491.623946
10.0,3,3491.653052
10.0,3,3491.66815
10.0,3,3491.690726
10.0,3,3491.704286
-7.0,1,3491.717311
10.0,3,3491.729525
10.0,3,3491.752238
10.0,3,3491.764585
-7.0,1,3491.777345
-7.0,1,3491.781368
-7.0,1,3491.786376
10.0,4,3491.810529
-7.0,1,3491.814584
-7.0,1,3491.81959
-7.0,1,3491.824625
-7.0,1,3491.838257
10.0,3,3491.849293
0.0,5,3491.878928
-7.0,1,3491.884487
-7.0,1,3491.899512
10.0,4,3491.914588
-7.0,1,3491.930644
-7.0,1,3491.934771
-7.0,1,3491.941317
0.0,5,3491.975045
-7.0,1,3491.982065
-7.0,1,3491.989075
-7.0,1,3492.007151
0.0,5,3492.038544
-7.0,1,3492.044559
-10.0,4,3492.067376
-7.0,1,3492.072639
-7.0,1,3492.076638
-7.0,1,3492.081658
-7.0,1,3492.085948
10.0,3,3492.104732
10.0,4,3492.132647
-7.0,1,3492.136648
0.0,5,3492.162328
0.0,5,3492.194295
0.0,5,3492.221654
10.0,3,3492.243713
-7.0,1,3492.247712
-7.0,1,3492.252227
0.0,5,3492.279284
10.0,3,3492.302707
10.0,4,3492.323653
-7.0,1,3492.336676
-7.0,1,3492.344217
-7.0,1,3492.349218
0.0,5,3492.389257
0.0,5,3492.423665
10.0,3,3492.447699
10.0,3,3492.459
-7.0,1,3492.464057
10.0,3,3492.490654
10.0,3,3492.519247
-7.0,1,3492.523616
10.0,3,3492.540633
10.0,3,3492.56535
0.0,5,3492.59869
10.0,3,3492.624221
10.0,3,3492.640621
-7.0,1,3492.645659
10.0,4,3492.672252
0.0,5,3492.713595
-7.0,1,3492.71959
0.0,5,3492.758267
-7.0,1,3492.772752
0.0,5,3492.801331
10.0,3,3492.812366
10.0,3,3492.831194
10.0,3,3492.842535
10.0,3,3492.861589
-7.0,1,3492.866879
-7.0,1,3492.873423
-7.0,1,3492.889463
10.0,3,3492.901519
10.0,3,3492.923573
10.0,3,3492.937917
10.0,4,3492.964781
10.0,3,3492.985769
-7.0,1,3492.991272
10.0,3,3493.02036
-7.0,1,3493.025395
0.0,5,3493.059258
-7.0,1,3493.065293
-7.0,1,3493.071329
-7.0,1,3493.077337
10.0,3,3493.101405
-7.0,1,3493.108424
10.0,3,3493.138533
10.0,4,3493.168137
-7.0,1,3493.173928
-7.0,1,3493.178929
-7.0,1,3493.183965
10.0,3,3493.207469
-7.0,1,3493.214493
10.0,3,3493.241652
10.0,3,3493.255414
10.0,3,3493.278244
-7.0,1,3493.284283
-7.0,1,3493.291308
10.0,3,3493.318818
-7.0,1,3493.323331
10.0,3,3493.345513
-10.0,4,3493.369351
-7.0,1,3493.386758
10.0,3,3493.404612
0.0,5,3493.433251
10.0,3,3493.458737
10.0,3,3493.476319
-7.0,1,3493.493411
-7.0,1,3493.49841
10.0,3,3493.514465
0.0,5,3493.553623
10.0,4,3493.586268
10.0,3,3493.610855
-7.0,1,3493.614612
10.0,3,3493.634665
-7.0,1,3493.641678
-7.0,1,3493.647693
-7.0,1,3493.651705
10.0,3,3493.679316
-7.0,1,3493.684615
0.0,5,3493.711158
-7.0,1,3493.715678
-7.0,1,3493.719681
10.0,3,3493.747273
-7.0,1,3493.752483
-7.0,1,3493.760389
-7.0,1,3493.772916
-7.0,1,3493.778922
-7.0,1,3493.785463
-7.0,1,3493.789459
-7.0,1,3493.794785
10.0,3,3493.819328
10.0,3,3493.841616
-7.0,1,3493.845894
-7.0,1,3493.850383
10.0,3,3493.873309
-7.0,1,3493.877309
10.0,3,3493.890864
-7.0,1,3493.907225
-7.0,1,3493.912995
-7.0,1,3493.919002
-7.0,1,3493.924037
-7.0,1,3493.928036
-7.0,1,3493.951291
-7.0,1,3493.958817
-7.0,1,3493.965343
0.0,5,3493.996471
10.0,4,3494.020627
-7.0,1,3494.024667
10.0,3,3494.04423
10.0,3,3494.057742
10.0,3,3494.080664
-7.0,1,3494.084385
-7.0,1,3494.08939
0.0,5,3494.119577
-7.0,1,3494.124592
10.0,3,3494.144119
-7.0,1,3494.14912
-7.0,1,3494.155585
-7.0,1,3494.172227
10.0,3,3494.182249
-7.0,1,3494.186254
-7.0,1,3494.200802
10.0,3,3494.21268
0.0,5,3494.24221
-7.0,1,3494.248204
10.0,3,3494.274578
10.0,3,3494.29668
10.0,3,3494.308706
-7.0,1,3494.316239
0.0,5,3494.358959
-7.0,1,3494.373031
-7.0,1,3494.37804
-7.0,1,3494.38306
-7.0,1,3494.388064
0.0,5,3494.420301
0.0,5,3494.445917
-7.0,1,3494.450424
-7.0,1,3494.466142
10.0,3,3494.479269
-7.0,1,3494.484311
-7.0,1,3494.498326
-7.0,1,3494.50335
-7.0,1,3494.508348
10.0,4,3494.531419
10.0,3,3494.545465
10.0,3,3494.568025
-7.0,1,3494.575061
10.0,3,3494.596114
10.0,3,3494.609145
-7.0,1,3494.628217
10.0,3,3494.644278
10.0,3,3494.666881
-7.0,1,3494.673915
-7.0,1,3494.678921
-7.0,1,3494.684767
0.0,5,3494.71334
10.0,4,3494.745445
-7.0,1,3494.752764
-7.0,1,3494.771549
-7.0,1,3494.777067
10.0,3,3494.790618
10.0,3,3494.812195
-7.0,1,3494.816202
-7.0,1,3494.821232
10.0,3,3494.842911
-7.0,1,3494.848428
10.0,3,3494.874276
-7.0,1,3494.880786
10.0,3,3494.900584
-7.0,1,3494.904709
0.0,5,3494.932633
-7.0,1,3494.937641
-7.0,1,3494.943668
0.0,5,3494.977348
10.0,3,3494.999038
-7.0,1,3495.005068
-7.0,1,3495.010588
10.0,3,3495.032329
0.0,5,3495.062945
-7.0,1,3495.070441
-7.0,1,3495.07574
-7.0,1,3495.082265
10.0,3,3495.114377
-10.0,4,3495.145324
10.0,4,3495.167578
-7.0,1,3495.172625
-7.0,1,3495.176622
-7.0,1,3495.182651
10.0,3,3495.202696
10.0,3,3495.214166
-7.0,1,3495.226952
10.0,3,3495.245009
-10.0,3,3495.26457
-7.0,1,3495.271612
-10.0,4,3495.294671
0.0,5,3495.32359
10.0,3,3495.335016
-7.0,1,3495.350569
-7.0,1,3495.357464
-7.0,1,3495.361479
10.0,3,3495.382468
0.0,5,3495.414525
10.0,4,3495.43364
-7.0,1,3495.451438
10.0,3,3495.469009
-7.0,1,3495.476044
10.0,3,3495.504661
0.0,5,3495.530726
-7.0,1,3495.53457
-7.0,1,3495.539573
10.0,3,3495.560641
-7.0,1,3495.567029
-7.0,1,3495.572578
-7.0,1,3495.588467
10.0,3,3495.604697
10.0,3,3495.627244
-7.0,1,3495.632721
10.0,3,3495.653824
-7.0,1,3495.660418
10.0,3,3495.678768
10.0,3,3495.699361
10.0,4,3495.734691
-7.0,1,3495.741196
-7.0,1,3495.745716
-7.0,1,3495.751232
-7.0,1,3495.768304
10.0,3,3495.77834
10.0,3,3495.803938
10.0,4,3495.829363
-7.0,1,3495.836416
-7.0,1,3495.843429
-10.0,4,3495.876967
10.0,3,3495.889825
-7.0,1,3495.903364
10.0,3,3495.913733
-7.0,1,3495.918736
-7.0,1,3495.929245
-10.0,4,3495.948564
-10.0,4,3495.973659
-10.0,4,3495.99663
10.0,3,3496.016575
10.0,3,3496.027869
-7.0,1,3496.031887
0.0,5,3496.059809
-10.0,3,3496.082411
10.0,4,3496.110448
-7.0,1,3496.114464
10.0,3,3496.142605
-7.0,1,3496.147606
10.0,3,3496.164192
-7.0,1,3496.180737
10.0,3,3496.198328
10.0,3,3496.225449
-7.0,1,3496.232473
0.0,5,3496.260805
10.0,3,3496.281377
10.0,3,3496.292666
10.0,4,3496.315343
10.0,3,3496.334432
0.0,5,3496.365364
10.0,3,3496.376386
10.0,3,3496.396881
-7.0,1,3496.401395
10.0,3,3496.423647
0.0,5,3496.449708
-7.0,1,3496.454231
0.0,5,3496.481628
-7.0,1,3496.487641
-7.0,1,3496.492659
-7.0,1,3496.496664
10.0,3,3496.522239
-7.0,1,3496.526247
10.0,3,3496.545303
10.0,3,3496.555325
10.0,3,3496.58844
10.0,3,3496.614432
10.0,3,3496.628565
-7.0,1,3496.6328
10.0,3,3496.655551
10.0,3,3496.67564
-7.0,1,3496.679645
10.0,3,3496.693376
-7.0,1,3496.704682
10.0,3,3496.717708
-7.0,1,3496.723368
0.0,5,3496.749333
10.0,3,3496.77095
-7.0,1,3496.77547
-7.0,1,3496.77947
10.0,3,3496.801433
10.0,4,3496.82461
-7.0,1,3496.828605
10.0,3,3496.846946
-7.0,1,3496.850459
10.0,3,3496.865519
-7.0,1,3496.882819
10.0,4,3496.896347
-7.0,1,3496.911617
-7.0,1,3496.915628
-7.0,1,3496.920628
0.0,5,3496.953866
0.0,5,3496.983989
-7.0,1,3496.98899
-7.0,1,3496.99402
-7.0,1,3497.009836
-7.0,1,3497.014359
10.0,3,3497.02738
0.0,5,3497.059759
10.0,4,3497.095398
-10.0,4,3497.12248
-7.0,1,3497.126491
10.0,3,3497.146537
10.0,3,3497.160588
10.0,3,3497.181078
-7.0,1,3497.185605
-7.0,1,3497.190603
-7.0,1,3497.203377
-7.0,1,3497.20838
10.0,3,3497.222247
-7.0,1,3497.236288
0.0,5,3497.271297
-10.0,3,3497.284095
-7.0,1,3497.290578
-7.0,1,3497.304669
10.0,3,3497.321273
0.0,5,3497.349419
10.0,3,3497.373587
0.0,5,3497.402125
10.0,3,3497.420713
-7.0,1,3497.441348
-7.0,1,3497.448366
-7.0,1,3497.454393
-7.0,1,3497.460424
0.0,5,3497.492757
10.0,3,3497.52034
10.0,3,3497.537566
-7.0,1,3497.55045
10.0,3,3497.561947
-7.0,1,3497.568957
0.0,5,3497.597676
10.0,3,3497.618229
-7.0,1,3497.623269
-7.0,1,3497.627271
0.0,5,3497.658878
-7.0,1,3497.673948
-7.0,1,3497.678947
-7.0,1,3497.683981
-7.0,1,3497.688979
-7.0,1,3497.693013
-7.0,1,3497.706653
10.0,3,3497.719678
10.0,3,3497.739401
-7.0,1,3497.743419
10.0,3,3497.762982
-7.0,1,3497.76698
-7.0,1,3497.772525
-7.0,1,3497.777533
-7.0,1,3497.783545
10.0,4,3497.811924
-7.0,1,3497.817931
0.0,5,3497.849036
-7.0,1,3497.867628
-10.0,3,3497.884692
10.0,3,3497.908249
-7.0,1,3497.912299
-7.0,1,3497.917297
-7.0,1,3497.921342
-7.0,1,3497.93361
-7.0,1,3497.939618
-7.0,1,3497.945245
-7.0,1,3497.949243
-7.0,1,3497.955279
-7.0,1,3497.969305
-7.0,1,3497.973351
10.0,4,3497.998407
-7.0,1,3498.00385
-7.0,1,3498.00785
10.0,3,3498.031437
0.0,5,3498.066839
-7.0,1,3498.072604
-7.0,1,3498.076882
0.0,5,3498.10528
10.0,3,3498.130343
-7.0,1,3498.135444
10.0,4,3498.158523
0.0,5,3498.191276
-7.0,1,3498.196286
0.0,5,3498.232872
-7.0,1,3498.239572
10.0,3,3498.264874
-7.0,1,3498.27139
-7.0,1,3498.276676
10.0,3,3498.297509
-7.0,1,3498.302532
0.0,5,3498.326809
0.0,5,3498.35421
0.0,5,3498.385217
-7.0,1,3498.390723
10.0,4,3498.41689
-7.0,1,3498.42344
-7.0,1,3498.430505
0.0,5,3498.459814
10.0,3,3498.486236
10.0,3,3498.501301
-7.0,1,3498.516501
-7.0,1,3498.523538
-7.0,1,3498.527537
10.0,3,3498.547636
0.0,5,3498.582871
10.0,3,3498.594598
10.0,3,3498.6156
0.0,5,3498.646065
10.0,4,3498.670669
-7.0,1,3498.676022
-7.0,1,3498.680526
-7.0,1,3498.684788
-7.0,1,3498.691292
10.0,3,3498.715527
10.0,3,3498.739022
-7.0,1,3498.74478
-7.0,1,3498.748779
10.0,3,3498.774386
-7.0,1,3498.781399
