#{"t_start": 1702587931.5923, "env_id": "None"}
r,l,t
10.0,3,2642.79405
-7.0,1,2642.812049
-7.0,1,2642.81705
-7.0,1,2642.821055
-7.0,1,2642.826069
10.0,3,2642.847054
10.0,3,2642.861454
10.0,3,2642.884452
10.0,3,2642.912453
0.0,5,2642.947463
10.0,3,2642.958995
-7.0,1,2642.962996
10.0,4,2642.985994
-7.0,1,2642.990997
-7.0,1,2643.003994
10.0,3,2643.013999
10.0,3,2643.038011
10.0,3,2643.050004
10.0,3,2643.069156
10.0,4,2643.093161
10.0,3,2643.104156
-7.0,1,2643.118155
-7.0,1,2643.125161
10.0,3,2643.136175
10.0,3,2643.15647
-7.0,1,2643.161438
10.0,3,2643.185437
10.0,3,2643.199438
10.0,3,2643.218438
-7.0,1,2643.224439
-10.0,4,2643.260969
0.0,5,2643.289985
-7.0,1,2643.294998
10.0,4,2643.321966
10.0,4,2643.345981
-7.0,1,2643.352492
-7.0,1,2643.35849
10.0,4,2643.38049
-7.0,1,2643.385491
-7.0,1,2643.390489
-7.0,1,2643.404489
10.0,4,2643.420489
0.0,5,2643.446525
10.0,4,2643.469611
10.0,3,2643.493609
10.0,3,2643.506608
10.0,3,2643.531611
10.0,4,2643.559134
-7.0,1,2643.565136
10.0,4,2643.599135
-7.0,1,2643.604135
-7.0,1,2643.612134
-7.0,1,2643.617136
-7.0,1,2643.631135
0.0,5,2643.659663
10.0,3,2643.670662
10.0,3,2643.691662
-7.0,1,2643.696662
10.0,4,2643.719661
10.0,3,2643.729661
10.0,3,2643.753716
-7.0,1,2643.757717
-7.0,1,2643.761719
10.0,3,2643.783721
10.0,3,2643.804716
-7.0,1,2643.80972
10.0,3,2643.819717
10.0,4,2643.844725
10.0,4,2643.873236
-7.0,1,2643.879238
10.0,3,2643.902239
-7.0,1,2643.908238
-7.0,1,2643.915241
-7.0,1,2643.921238
10.0,4,2643.950247
10.0,4,2643.97476
-7.0,1,2643.97876
10.0,3,2644.000766
-7.0,1,2644.007761
10.0,3,2644.026762
10.0,3,2644.036761
-7.0,1,2644.042772
10.0,3,2644.064288
10.0,3,2644.085283
-7.0,1,2644.090286
-7.0,1,2644.095284
-7.0,1,2644.101285
10.0,3,2644.128285
10.0,3,2644.141293
0.0,5,2644.169808
-7.0,5,2644.196822
10.0,4,2644.22581
-7.0,1,2644.231811
10.0,3,2644.259336
10.0,3,2644.276338
10.0,3,2644.291334
10.0,3,2644.313335
10.0,3,2644.324337
10.0,3,2644.341338
10.0,3,2644.359851
10.0,3,2644.370852
-10.0,3,2644.393897
-7.0,1,2644.398852
-7.0,1,2644.40386
10.0,3,2644.42785
-7.0,1,2644.432853
-7.0,1,2644.437881
-7.0,1,2644.441878
10.0,4,2644.465382
-7.0,1,2644.469384
10.0,4,2644.504384
10.0,3,2644.523383
-7.0,1,2644.528383
-7.0,1,2644.534382
-7.0,1,2644.539391
-7.0,1,2644.552916
-7.0,1,2644.559914
10.0,4,2644.592913
-7.0,4,2644.612914
-7.0,1,2644.628912
10.0,3,2644.64192
-7.0,1,2644.64992
10.0,4,2644.677443
-7.0,1,2644.683439
-7.0,1,2644.700441
-7.0,1,2644.708443
10.0,3,2644.721439
-7.0,1,2644.737448
10.0,3,2644.750446
10.0,3,2644.777964
-7.0,1,2644.782966
-7.0,1,2644.787963
-7.0,1,2644.791963
10.0,3,2644.811961
-7.0,1,2644.816963
-7.0,1,2644.824961
10.0,3,2644.844969
-7.0,1,2644.848967
10.0,3,2644.874012
-7.0,1,2644.880011
10.0,3,2644.911012
-7.0,1,2644.91601
10.0,4,2644.940021
10.0,4,2644.955544
-7.0,1,2644.968541
-7.0,1,2644.97254
-7.0,1,2644.977549
10.0,3,2645.00056
-7.0,1,2645.004561
-7.0,1,2645.008539
-7.0,1,2645.013542
-7.0,1,2645.018545
10.0,3,2645.044547
-7.0,1,2645.050545
10.0,3,2645.069057
10.0,3,2645.084061
-7.0,1,2645.098058
10.0,4,2645.114058
10.0,3,2645.135059
-7.0,1,2645.142079
-7.0,1,2645.146081
10.0,3,2645.171203
-7.0,1,2645.178204
-7.0,1,2645.184204
10.0,3,2645.212204
10.0,3,2645.233203
10.0,3,2645.244209
10.0,3,2645.263719
-7.0,1,2645.268725
10.0,4,2645.289719
-7.0,1,2645.293722
-7.0,1,2645.297721
-7.0,1,2645.303726
-7.0,1,2645.316721
-7.0,1,2645.32072
-7.0,1,2645.325722
-7.0,1,2645.331719
-7.0,1,2645.33672
-7.0,1,2645.349727
10.0,3,2645.363259
10.0,3,2645.385256
10.0,3,2645.39624
10.0,3,2645.417239
-7.0,1,2645.42224
-7.0,1,2645.427239
10.0,4,2645.452756
-7.0,1,2645.456761
10.0,3,2645.479764
-7.0,1,2645.484761
-7.0,1,2645.489766
10.0,4,2645.519767
-7.0,5,2645.55077
0.0,5,2645.587285
-7.0,1,2645.594287
-7.0,4,2645.623327
-7.0,1,2645.628326
-7.0,1,2645.642332
-7.0,1,2645.649333
-7.0,1,2645.653851
10.0,3,2645.67885
10.0,3,2645.697847
-7.0,1,2645.702851
10.0,4,2645.726849
10.0,3,2645.744853
-7.0,1,2645.748856
-7.0,1,2645.754368
10.0,3,2645.776369
-7.0,1,2645.780369
-7.0,1,2645.787369
-7.0,1,2645.792382
10.0,4,2645.81537
10.0,3,2645.834369
-7.0,1,2645.838374
10.0,3,2645.861892
-7.0,1,2645.865893
10.0,4,2645.88789
10.0,4,2645.909893
10.0,4,2645.944901
-7.0,1,2645.950903
-7.0,1,2645.962415
-7.0,1,2645.967418
10.0,4,2645.989419
-7.0,1,2645.994417
-7.0,1,2646.000418
-7.0,1,2646.007418
-7.0,1,2646.011419
-7.0,1,2646.025416
-7.0,1,2646.030416
-7.0,1,2646.035418
-7.0,1,2646.040431
-7.0,1,2646.044429
10.0,3,2646.064505
-7.0,1,2646.069507
-7.0,1,2646.075504
-7.0,1,2646.087502
-7.0,1,2646.094503
10.0,3,2646.104503
-7.0,1,2646.116505
10.0,3,2646.134505
-7.0,1,2646.139513
-7.0,5,2646.164021
10.0,4,2646.195023
10.0,3,2646.223027
-7.0,1,2646.227022
0.0,5,2646.252534
10.0,3,2646.27154
10.0,4,2646.28454
10.0,4,2646.309542
-7.0,1,2646.315541
-7.0,1,2646.32754
-7.0,1,2646.33254
10.0,4,2646.35562
-7.0,1,2646.359619
10.0,3,2646.37062
-7.0,1,2646.381621
10.0,3,2646.392626
-7.0,1,2646.397653
10.0,3,2646.416622
10.0,3,2646.445626
-7.0,1,2646.450629
-7.0,1,2646.454139
10.0,3,2646.479145
-7.0,1,2646.484145
10.0,3,2646.502668
10.0,3,2646.532666
10.0,4,2646.562183
10.0,4,2646.587186
0.0,5,2646.61418
-7.0,1,2646.619182
-7.0,1,2646.624185
-7.0,1,2646.629182
10.0,3,2646.648187
-7.0,1,2646.652699
10.0,3,2646.678706
10.0,3,2646.69471
-7.0,1,2646.699708
-7.0,1,2646.713708
-7.0,1,2646.718712
10.0,3,2646.73071
-7.0,1,2646.743717
-7.0,1,2646.749715
10.0,4,2646.77623
-7.0,1,2646.782227
10.0,3,2646.793227
-7.0,1,2646.806225
-7.0,1,2646.814227
0.0,5,2646.841247
-7.0,1,2646.845245
-7.0,1,2646.850248
-7.0,1,2646.854763
10.0,3,2646.884761
10.0,4,2646.913762
-7.0,1,2646.91776
-7.0,1,2646.922761
0.0,5,2646.945766
10.0,3,2646.967284
-7.0,1,2646.971282
10.0,3,2646.99128
-7.0,1,2646.997282
0.0,5,2647.022284
-7.0,1,2647.028282
10.0,3,2647.047291
-7.0,5,2647.072801
-7.0,1,2647.076827
10.0,3,2647.088806
10.0,4,2647.119804
-7.0,1,2647.125803
-7.0,1,2647.145812
-7.0,1,2647.15332
10.0,3,2647.16833
-7.0,1,2647.185327
10.0,3,2647.197329
-7.0,1,2647.201327
-7.0,1,2647.21633
-7.0,1,2647.220327
10.0,4,2647.246334
-7.0,1,2647.252842
10.0,3,2647.267848
10.0,3,2647.286848
-7.0,1,2647.290849
-7.0,1,2647.294848
10.0,4,2647.316848
-7.0,5,2647.352854
-7.0,1,2647.359368
-7.0,4,2647.386367
10.0,4,2647.41237
-7.0,1,2647.418368
10.0,4,2647.452886
10.0,3,2647.477895
-7.0,1,2647.483894
10.0,3,2647.501894
10.0,4,2647.532898
10.0,3,2647.551901
-7.0,1,2647.556411
10.0,3,2647.579414
10.0,4,2647.593414
-7.0,1,2647.608416
10.0,3,2647.620415
-7.0,1,2647.624416
10.0,3,2647.651423
-7.0,1,2647.65694
-7.0,1,2647.662938
-7.0,1,2647.67594
10.0,4,2647.689938
-7.0,1,2647.704941
-7.0,1,2647.712937
-7.0,1,2647.717938
10.0,4,2647.739949
0.0,5,2647.774471
10.0,3,2647.790469
-7.0,1,2647.806466
10.0,4,2647.828468
-7.0,1,2647.843478
-7.0,1,2647.847481
10.0,3,2647.856993
10.0,3,2647.875993
10.0,3,2647.895991
-7.0,1,2647.899993
10.0,4,2647.923994
-7.0,1,2647.928993
-7.0,1,2647.932993
10.0,3,2647.951998
10.0,3,2647.963517
-7.0,1,2647.967513
10.0,3,2647.986513
10.0,3,2648.009512
-7.0,1,2648.015511
10.0,4,2648.042527
-7.0,1,2648.046522
-7.0,5,2648.083043
10.0,3,2648.100043
10.0,3,2648.120042
10.0,3,2648.138044
10.0,3,2648.154069
-7.0,1,2648.15807
10.0,4,2648.185072
-7.0,1,2648.189072
10.0,4,2648.214073
-7.0,1,2648.218074
-7.0,1,2648.232126
-7.0,1,2648.23607
-7.0,1,2648.241077
10.0,4,2648.265104
-7.0,1,2648.2691
-7.0,1,2648.273101
0.0,5,2648.2991
-7.0,1,2648.304102
-7.0,1,2648.3241
-7.0,1,2648.328101
-7.0,1,2648.3341
10.0,3,2648.357629
-7.0,1,2648.364627
-7.0,1,2648.371628
-7.0,1,2648.377628
-7.0,1,2648.384628
10.0,4,2648.415625
10.0,4,2648.436632
10.0,4,2648.465151
-7.0,5,2648.501149
-7.0,1,2648.50615
10.0,3,2648.53015
-7.0,1,2648.53415
-7.0,1,2648.539163
10.0,3,2648.561225
0.0,5,2648.592237
-7.0,1,2648.597226
-7.0,1,2648.603225
10.0,3,2648.622227
-7.0,1,2648.627223
-7.0,1,2648.632224
-7.0,1,2648.637227
10.0,4,2648.664747
10.0,3,2648.691747
-7.0,1,2648.69775
-7.0,1,2648.704746
-7.0,3,2648.742756
-7.0,1,2648.749757
10.0,3,2648.765274
-7.0,1,2648.778272
10.0,3,2648.794273
-7.0,1,2648.801273
-7.0,1,2648.813271
-7.0,1,2648.817271
10.0,3,2648.827273
10.0,4,2648.848278
10.0,4,2648.874795
10.0,3,2648.899791
10.0,3,2648.914794
10.0,3,2648.93579
10.0,3,2648.945796
-7.0,1,2648.959312
10.0,3,2648.971313
10.0,3,2649.000312
10.0,3,2649.014312
10.0,3,2649.034314
10.0,3,2649.062839
-7.0,1,2649.067839
10.0,3,2649.083839
-7.0,1,2649.100838
10.0,3,2649.116838
-7.0,1,2649.12184
-7.0,1,2649.138847
-7.0,1,2649.14485
-7.0,1,2649.14985
-7.0,1,2649.155369
-7.0,1,2649.16137
10.0,3,2649.190367
-7.0,1,2649.195368
-7.0,1,2649.199367
-7.0,1,2649.212369
10.0,4,2649.226369
10.0,3,2649.244373
-7.0,1,2649.248374
10.0,3,2649.266481
10.0,3,2649.276484
-7.0,1,2649.290483
10.0,4,2649.304479
-7.0,4,2649.334484
10.0,4,2649.361999
10.0,3,2649.381999
-7.0,1,2649.387998
10.0,3,2649.399002
-7.0,1,2649.415999
-7.0,1,2649.419997
-7.0,1,2649.425
-7.0,1,2649.429
-7.0,1,2649.432998
-7.0,1,2649.446007
-7.0,1,2649.453521
-7.0,1,2649.459531
-7.0,1,2649.466533
10.0,3,2649.495531
-7.0,1,2649.501532
-7.0,1,2649.507532
10.0,3,2649.529534
-7.0,1,2649.534529
10.0,3,2649.553535
-7.0,1,2649.557682
-7.0,1,2649.561683
-7.0,1,2649.56568
-7.0,1,2649.569681
-7.0,1,2649.584683
-7.0,1,2649.589681
10.0,3,2649.603681
10.0,4,2649.626686
-7.0,1,2649.630682
-7.0,1,2649.642689
-7.0,1,2649.646687
-7.0,1,2649.651694
-7.0,1,2649.65595
-7.0,1,2649.662949
10.0,3,2649.690948
-7.0,1,2649.695948
-7.0,1,2649.69995
-7.0,1,2649.711948
-7.0,1,2649.715948
10.0,3,2649.726947
10.0,3,2649.745956
-7.0,1,2649.750985
10.0,4,2649.776492
-7.0,1,2649.780473
-7.0,1,2649.785477
-7.0,1,2649.798478
10.0,3,2649.809472
10.0,4,2649.834472
10.0,3,2649.85599
-7.0,1,2649.859998
10.0,3,2649.87399
-7.0,1,2649.890991
-7.0,1,2649.897993
-7.0,1,2649.904992
-7.0,4,2649.932993
10.0,3,2649.942996
0.0,5,2649.967027
-7.0,1,2649.979028
10.0,3,2649.989028
-7.0,1,2649.994033
-7.0,1,2650.007036
-7.0,1,2650.011033
-7.0,1,2650.016028
10.0,3,2650.036028
-7.0,1,2650.043041
-7.0,1,2650.050046
-7.0,1,2650.054048
10.0,3,2650.073528
10.0,3,2650.085529
-7.0,1,2650.098535
-7.0,1,2650.103531
-7.0,1,2650.108526
10.0,3,2650.129525
-7.0,1,2650.13553
-10.0,3,2650.146535
10.0,3,2650.166053
10.0,4,2650.18805
-7.0,1,2650.194052
10.0,4,2650.22505
10.0,3,2650.239052
-7.0,1,2650.256575
-7.0,1,2650.264575
-7.0,1,2650.270576
-7.0,1,2650.276576
10.0,3,2650.303578
10.0,3,2650.314574
-7.0,1,2650.331575
-7.0,1,2650.337574
0.0,5,2650.362092
-7.0,1,2650.367095
-7.0,1,2650.372097
10.0,4,2650.396093
-7.0,1,2650.400094
10.0,4,2650.432092
-7.0,1,2650.436105
-7.0,1,2650.442099
-7.0,1,2650.455612
-7.0,1,2650.460646
-7.0,1,2650.465615
10.0,3,2650.487618
-7.0,1,2650.494618
10.0,4,2650.517615
-7.0,1,2650.523613
-7.0,5,2650.554133
-7.0,1,2650.559145
-7.0,1,2650.565139
-7.0,1,2650.570141
-7.0,1,2650.587152
-7.0,1,2650.592155
-7.0,1,2650.599139
-7.0,1,2650.603139
10.0,4,2650.630144
10.0,3,2650.65967
-7.0,1,2650.66667
-7.0,1,2650.671668
10.0,3,2650.692672
-7.0,1,2650.696669
10.0,3,2650.707668
-7.0,1,2650.721668
-7.0,1,2650.727668
10.0,3,2650.738672
10.0,3,2650.757197
10.0,3,2650.782197
0.0,5,2650.809196
-7.0,1,2650.814197
10.0,3,2650.827199
10.0,3,2650.850208
10.0,3,2650.87353
-7.0,1,2650.878529
10.0,3,2650.889529
-7.0,1,2650.90253
-7.0,1,2650.907531
-7.0,1,2650.912531
10.0,3,2650.940539
-7.0,5,2650.973058
10.0,3,2650.98906
10.0,4,2651.021058
10.0,3,2651.048063
-7.0,5,2651.075575
-7.0,1,2651.082577
-7.0,1,2651.087577
-7.0,1,2651.092575
-7.0,1,2651.097577
10.0,3,2651.117577
10.0,3,2651.136577
-7.0,1,2651.143599
-7.0,4,2651.167112
10.0,3,2651.177113
10.0,4,2651.202109
10.0,3,2651.227113
10.0,3,2651.244119
-7.0,1,2651.251117
-7.0,1,2651.263629
-7.0,1,2651.267629
-7.0,1,2651.27263
10.0,3,2651.294633
10.0,3,2651.30763
-7.0,1,2651.313629
10.0,3,2651.33463
-7.0,1,2651.338629
10.0,3,2651.366157
-7.0,1,2651.373158
10.0,4,2651.404155
-10.0,3,2651.416164
-7.0,1,2651.428157
-7.0,1,2651.436154
10.0,4,2651.460419
10.0,3,2651.470414
10.0,4,2651.498415
10.0,3,2651.51642
-7.0,1,2651.520419
10.0,3,2651.531426
10.0,3,2651.551952
10.0,4,2651.575472
10.0,3,2651.587471
10.0,3,2651.609468
10.0,4,2651.63147
-7.0,1,2651.635473
-7.0,1,2651.64048
-7.0,1,2651.645483
10.0,3,2651.673991
-7.0,1,2651.677991
-7.0,1,2651.683004
-7.0,1,2651.698996
-7.0,1,2651.705993
10.0,4,2651.737994
-7.0,1,2651.743
-7.0,1,2651.750003
-7.0,1,2651.755513
-7.0,1,2651.759514
10.0,3,2651.780515
-7.0,1,2651.785512
10.0,3,2651.804513
-7.0,1,2651.808514
10.0,3,2651.832513
10.0,3,2651.842521
-7.0,1,2651.84752
10.0,4,2651.869576
-7.0,5,2651.894575
0.0,5,2651.920579
10.0,4,2651.94459
10.0,3,2651.972103
-7.0,1,2651.979102
10.0,3,2651.989102
-7.0,1,2652.005105
10.0,4,2652.027104
-7.0,1,2652.047111
10.0,3,2652.060622
10.0,4,2652.082627
10.0,3,2652.107652
-7.0,1,2652.112676
10.0,4,2652.135622
10.0,3,2652.150633
-7.0,1,2652.156739
-7.0,1,2652.173739
10.0,4,2652.196739
-7.0,1,2652.21274
10.0,3,2652.229737
10.0,3,2652.255255
10.0,3,2652.271264
10.0,3,2652.296262
10.0,3,2652.318266
-7.0,5,2652.34927
-7.0,1,2652.353272
10.0,3,2652.363787
-7.0,5,2652.395788
10.0,3,2652.424787
-7.0,1,2652.431787
-7.0,1,2652.437787
-7.0,1,2652.452797
-7.0,1,2652.456814
-7.0,1,2652.460815
-7.0,1,2652.464814
10.0,3,2652.491813
-7.0,1,2652.498814
10.0,4,2652.524814
-7.0,1,2652.529815
0.0,5,2652.562331
10.0,3,2652.588331
10.0,3,2652.598331
-7.0,1,2652.604332
-7.0,1,2652.62133
10.0,3,2652.633333
-7.0,1,2652.637333
-7.0,1,2652.654851
-7.0,1,2652.660859
10.0,3,2652.67386
10.0,3,2652.695861
-7.0,1,2652.699857
-7.0,1,2652.704858
-7.0,1,2652.716862
10.0,3,2652.727863
-7.0,1,2652.733861
10.0,4,2652.760983
-10.0,3,2652.781981
-7.0,4,2652.815981
-7.0,1,2652.821981
0.0,5,2652.854989
10.0,3,2652.867423
10.0,4,2652.889425
-7.0,1,2652.894426
-7.0,1,2652.908423
-7.0,1,2652.913424
-7.0,1,2652.917422
-7.0,1,2652.92244
10.0,3,2652.940429
-7.0,1,2652.945431
-7.0,1,2652.949431
-7.0,1,2652.95343
10.0,3,2652.973958
-7.0,1,2652.977958
10.0,3,2652.996959
-7.0,1,2653.000957
-7.0,1,2653.008958
10.0,3,2653.027961
10.0,3,2653.043969
10.0,3,2653.063401
10.0,3,2653.085402
10.0,3,2653.102404
-7.0,5,2653.137401
-7.0,1,2653.142408
-7.0,1,2653.153408
10.0,3,2653.163923
-7.0,1,2653.167926
10.0,4,2653.192924
-7.0,1,2653.199926
-7.0,1,2653.212955
-7.0,1,2653.216924
10.0,3,2653.230925
-7.0,5,2653.256974
-7.0,1,2653.268973
-7.0,1,2653.273974
-7.0,1,2653.277973
10.0,3,2653.297971
-7.0,1,2653.301972
10.0,4,2653.326972
-7.0,1,2653.332973
10.0,3,2653.347978
-7.0,5,2653.384056
10.0,3,2653.410053
0.0,5,2653.435055
-7.0,1,2653.441059
-7.0,1,2653.448063
-7.0,1,2653.460098
10.0,4,2653.475098
10.0,4,2653.507098
-7.0,1,2653.513098
10.0,3,2653.534097
-7.0,1,2653.538098
10.0,3,2653.55614
10.0,3,2653.567139
-7.0,1,2653.582135
-7.0,1,2653.586137
-7.0,1,2653.591135
10.0,3,2653.611136
10.0,3,2653.622135
10.0,4,2653.64414
-7.0,1,2653.64814
-7.0,1,2653.654145
-7.0,1,2653.667199
-7.0,1,2653.672196
10.0,3,2653.686197
10.0,3,2653.706196
-7.0,1,2653.713197
10.0,4,2653.744208
-7.0,1,2653.751206
-7.0,1,2653.757722
10.0,3,2653.784721
-7.0,1,2653.789723
-7.0,1,2653.793721
10.0,3,2653.812719
10.0,3,2653.831728
10.0,3,2653.847731
10.0,3,2653.866248
-7.0,1,2653.873242
-7.0,1,2653.877248
-7.0,4,2653.900244
10.0,4,2653.922251
-7.0,1,2653.92725
10.0,3,2653.94525
-7.0,1,2653.949251
10.0,3,2653.959766
-7.0,1,2653.976761
-7.0,1,2653.983761
10.0,3,2653.997761
10.0,3,2654.019762
-7.0,1,2654.025765
-7.0,1,2654.030763
-7.0,1,2654.04378
-7.0,1,2654.047807
-7.0,5,2654.080296
10.0,3,2654.096287
-7.0,1,2654.11329
-7.0,1,2654.118319
10.0,3,2654.132289
10.0,3,2654.151293
10.0,3,2654.171337
-7.0,1,2654.175337
-7.0,4,2654.198335
-7.0,1,2654.203337
10.0,4,2654.235344
10.0,4,2654.247349
10.0,3,2654.269441
0.0,5,2654.296442
-7.0,1,2654.301443
-7.0,1,2654.307443
10.0,3,2654.330462
-7.0,1,2654.337442
10.0,3,2654.35797
-10.0,4,2654.394969
-7.0,1,2654.401968
10.0,4,2654.426965
10.0,3,2654.437964
-7.0,1,2654.442972
10.0,3,2654.461481
-7.0,4,2654.494484
10.0,3,2654.507481
10.0,3,2654.526483
-7.0,1,2654.530484
10.0,3,2654.548496
-7.0,1,2654.553499
10.0,4,2654.581015
10.0,3,2654.59001
10.0,3,2654.60901
-7.0,5,2654.653021
10.0,4,2654.684534
10.0,3,2654.700534
-7.0,1,2654.716538
-7.0,1,2654.722536
-7.0,1,2654.728536
10.0,3,2654.757058
-7.0,1,2654.762056
-7.0,1,2654.768057
-7.0,1,2654.772058
10.0,3,2654.794058
10.0,4,2654.817057
-7.0,1,2654.824056
10.0,4,2654.845065
-7.0,1,2654.849063
-7.0,1,2654.854064
-7.0,1,2654.857576
10.0,3,2654.879123
-7.0,1,2654.884131
-7.0,1,2654.889131
-7.0,5,2654.917177
-7.0,1,2654.922168
0.0,5,2654.948179
10.0,3,2654.968697
-7.0,1,2654.975696
-7.0,1,2654.981694
10.0,3,2655.001696
10.0,3,2655.0307
-7.0,1,2655.037697
-7.0,1,2655.044704
10.0,4,2655.074216
-7.0,1,2655.078216
-7.0,1,2655.083215
-7.0,1,2655.089221
10.0,3,2655.108216
10.0,3,2655.127217
-7.0,1,2655.133222
10.0,3,2655.146221
10.0,4,2655.168728
-7.0,1,2655.174728
-7.0,1,2655.18773
-7.0,1,2655.192734
10.0,3,2655.202741
10.0,4,2655.22473
-7.0,1,2655.228728
-7.0,5,2655.254737
-7.0,1,2655.268956
-7.0,5,2655.299955
-7.0,5,2655.333961
10.0,3,2655.349969
10.0,3,2655.379485
-7.0,1,2655.385485
-7.0,1,2655.389486
-7.0,5,2655.415484
10.0,3,2655.433486
-7.0,1,2655.438484
10.0,3,2655.461
10.0,3,2655.476001
-7.0,1,2655.483007
10.0,4,2655.510003
-7.0,1,2655.514004
-7.0,1,2655.527007
10.0,3,2655.538008
-7.0,1,2655.543044
-7.0,1,2655.558092
-7.0,1,2655.562119
10.0,4,2655.588093
10.0,3,2655.600095
10.0,3,2655.627093
-7.0,1,2655.631119
10.0,3,2655.6511
-7.0,1,2655.655099
10.0,3,2655.671161
-7.0,1,2655.689157
10.0,3,2655.704162
-7.0,1,2655.711159
-7.0,1,2655.725158
10.0,4,2655.73916
10.0,3,2655.759682
10.0,4,2655.782682
10.0,3,2655.795684
10.0,3,2655.815682
-7.0,1,2655.821682
-7.0,1,2655.825681
10.0,4,2655.8572
-7.0,1,2655.863199
10.0,3,2655.881199
10.0,4,2655.905201
-7.0,1,2655.909202
-7.0,1,2655.915201
10.0,3,2655.940201
10.0,3,2655.955209
-7.0,1,2655.974729
10.0,3,2655.991729
-7.0,1,2655.997728
10.0,3,2656.017728
10.0,3,2656.035727
-7.0,1,2656.039727
10.0,3,2656.054739
-7.0,1,2656.066263
-7.0,1,2656.070258
10.0,3,2656.082261
10.0,3,2656.102259
-7.0,5,2656.127258
10.0,3,2656.146267
10.0,3,2656.159789
10.0,3,2656.178787
10.0,3,2656.190787
10.0,3,2656.212792
-7.0,1,2656.21979
10.0,4,2656.253799
-7.0,4,2656.277322
10.0,3,2656.288335
10.0,3,2656.307317
-7.0,1,2656.312321
10.0,4,2656.338315
-7.0,1,2656.342321
10.0,3,2656.369468
10.0,3,2656.380467
-7.0,1,2656.393467
-7.0,1,2656.397465
-7.0,1,2656.402466
10.0,3,2656.422467
-7.0,1,2656.42747
-7.0,1,2656.432472
-7.0,1,2656.437467
-7.0,1,2656.444476
-7.0,1,2656.458987
10.0,3,2656.472985
-7.0,5,2656.507987
-10.0,3,2656.538988
10.0,3,2656.554995
-7.0,1,2656.571532
-7.0,1,2656.577529
10.0,4,2656.609046
-7.0,4,2656.625048
-7.0,5,2656.649053
-7.0,1,2656.665573
10.0,3,2656.678574
-7.0,1,2656.684569
-7.0,1,2656.700572
10.0,4,2656.715574
10.0,3,2656.734574
10.0,3,2656.754577
-7.0,1,2656.760106
-7.0,1,2656.764105
10.0,4,2656.791106
-7.0,1,2656.796109
-7.0,1,2656.800106
-7.0,1,2656.806109
-7.0,1,2656.81911
10.0,3,2656.833106
10.0,3,2656.861634
-7.0,1,2656.867635
10.0,3,2656.890631
10.0,4,2656.904639
-7.0,1,2656.918631
-7.0,1,2656.924633
-7.0,1,2656.928631
-7.0,1,2656.933632
-10.0,4,2656.954641
10.0,3,2656.97588
10.0,4,2656.993886
10.0,3,2657.015902
10.0,3,2657.035884
-7.0,1,2657.041888
-7.0,1,2657.046886
10.0,3,2657.072399
10.0,4,2657.086404
-7.0,1,2657.103397
-7.0,1,2657.108399
-7.0,1,2657.114411
-7.0,1,2657.118397
-7.0,4,2657.141402
10.0,3,2657.167929
10.0,4,2657.18893
-7.0,1,2657.203927
-7.0,5,2657.228926
10.0,3,2657.238929
0.0,5,2657.26645
-7.0,1,2657.27045
-7.0,1,2657.28345
10.0,3,2657.295448
0.0,5,2657.324447
-7.0,1,2657.328448
10.0,3,2657.348459
10.0,3,2657.369989
-7.0,1,2657.374984
-7.0,1,2657.380984
0.0,5,2657.407988
10.0,3,2657.433987
10.0,3,2657.448994
-7.0,1,2657.455995
10.0,3,2657.479512
-7.0,1,2657.484512
-7.0,1,2657.489511
-7.0,1,2657.502516
-10.0,4,2657.520511
-7.0,1,2657.532516
10.0,3,2657.544528
-7.0,1,2657.549524
-7.0,4,2657.57104
-7.0,1,2657.57604
10.0,3,2657.595041
10.0,3,2657.615039
-7.0,1,2657.620041
10.0,3,2657.630037
10.0,4,2657.653045
10.0,4,2657.685561
-7.0,1,2657.691559
10.0,3,2657.710558
-7.0,1,2657.71656
-7.0,1,2657.722558
10.0,3,2657.753568
-7.0,1,2657.760086
-7.0,1,2657.766085
-7.0,1,2657.773087
-7.0,1,2657.787085
-7.0,1,2657.793086
10.0,4,2657.814085
-7.0,1,2657.818085
10.0,3,2657.834084
10.0,3,2657.852089
10.0,3,2657.873603
-7.0,1,2657.879604
10.0,3,2657.889604
-7.0,1,2657.902605
-7.0,1,2657.906603
10.0,3,2657.922606
-7.0,1,2657.935606
-7.0,1,2657.939608
-7.0,1,2657.943611
-7.0,1,2657.94761
-7.0,1,2657.952609
-7.0,1,2657.96512
10.0,4,2657.988122
-7.0,1,2658.003122
10.0,3,2658.023124
-7.0,1,2658.028121
-7.0,5,2658.052127
-7.0,1,2658.07065
10.0,3,2658.08765
10.0,3,2658.11565
10.0,4,2658.140649
-7.0,1,2658.146658
-7.0,1,2658.150658
10.0,3,2658.169168
-7.0,1,2658.174168
-7.0,1,2658.178168
10.0,3,2658.197169
-7.0,1,2658.204168
-7.0,1,2658.210171
-7.0,1,2658.2172
-7.0,4,2658.250179
10.0,4,2658.27269
-7.0,1,2658.277721
10.0,3,2658.299703
-7.0,1,2658.306689
10.0,3,2658.322688
-7.0,1,2658.34069
-7.0,1,2658.346696
10.0,4,2658.368208
10.0,4,2658.38721
10.0,3,2658.416211
-7.0,1,2658.423208
-7.0,1,2658.429207
10.0,3,2658.448217
10.0,3,2658.466731
10.0,3,2658.479728
10.0,3,2658.502733
-7.0,1,2658.508729
10.0,3,2658.527729
